Depth,GR,Caliper,Ring resistivity,Porosity
250.2408,91.25160114,21.747226,3.6824,0.338351852
250.3932,90.39941142,21.78939,3.3856,0.336641975
250.5456,93.36249306,21.896578,3.5875,0.346345679
250.698,94.10393615,21.841206,3.8985,0.34141358
250.8504,99.71575387,21.750782,3.6342,0.347253086
251.0028,94.41287095,21.625052,3.7047,0.341154321
251.1552,95.89178915,21.789644,3.391,0.336203704
251.3076,93.02644396,21.845016,2.7903,0.337339506
251.46,95.03511407,22.003766,2.9107,0.341993827
251.6124,99.25798164,21.86432,3.0034,0.357018519
251.7648,96.49879084,21.842984,2.9179,0.361037037
251.9172,98.29509037,21.797264,2.7187,0.369191358
252.0696,98.18453604,21.761704,2.8327,0.371895062
252.222,101.7715874,21.644102,3.0205,0.373783951
252.3744,104.5107154,21.514562,3.1702,0.367907407
252.5268,102.9272442,21.516848,3.1455,0.358160494
252.6792,103.4567768,21.755354,3.226,0.358358025
252.8316,101.7675073,22.003766,3.31,0.353685185
252.984,96.24753105,22.143974,4.1871,0.349203704
253.1364,94.02401399,21.821648,4.3788,0.356401235
253.2888,90.83836745,21.49856,4.41,0.357598765
253.4412,90.1988809,21.331428,4.4479,0.364679012
253.5936,87.86534878,21.361908,4.3602,0.356549383
253.746,86.80709912,21.466556,2.8156,0.356876543
253.8984,92.51841301,21.509228,2.5357,0.35917284
254.0508,97.16181596,21.555456,3.0396,0.361203704
254.2032,97.14823626,21.479764,3.4549,0.37054321
254.3556,90.48477219,21.39696,3.399,0.362407407
254.508,88.37378697,21.425154,3.597,0.353709877
254.6604,91.34210523,21.622004,3.8141,0.345419753
254.8128,95.2447424,21.889212,3.7821,0.352882716
254.9652,95.87531137,22.00656,3.961,0.362611111
255.1176,95.54880784,22.078696,4.8954,0.363771605
255.27,100.6226189,21.964142,4.9047,0.36237037
255.4224,98.06938378,21.980398,4.5734,0.348604938
255.5748,96.90536627,21.992844,4.2873,0.354993827
255.7272,88.54837863,22.099778,4.583,0.348530864
255.8796,84.52481189,21.99132,4.3525,0.352246914
256.032,85.79038293,21.90877,4.0759,0.347481481
256.1844,89.9162416,21.765768,4.1698,0.357061728
256.3368,93.40230483,21.663152,4.3529,0.363987654
256.4892,92.11960378,21.636482,4.6258,0.357339506
256.6416,89.1536442,21.623528,4.8526,0.350203704
256.794,87.14828358,21.759418,5.8284,0.34545679
256.9464,87.15308245,21.735034,5.2653,0.359888889
257.0988,91.59111247,21.894292,4.8007,0.371814815
257.2512,94.33652684,21.952204,4.3804,0.378938272
257.4036,91.37102552,21.923502,4.7306,0.363006173
257.556,86.70503909,21.608796,4.934,0.35004321
257.7084,84.89448415,21.406866,5.3625,0.340117284
257.8608,85.09336889,21.46808,4.2599,0.344734568
258.0132,84.25258172,21.612098,4.1935,0.346469136
258.1656,84.4604769,21.884894,3.8603,0.347135802
258.318,88.90557424,21.888196,3.8883,0.343808642
258.4704,92.1740139,21.929344,4.1728,0.349074074
258.6228,96.30104179,21.81352,4.3008,0.347858025
258.7752,93.53961659,21.911818,4.1933,0.351296296
258.9276,94.27565102,21.930868,4.1921,0.342314815
259.08,96.80812263,21.779992,3.2354,0.342098765
259.2324,102.3084037,21.614638,2.732,0.34562963
259.3848,104.6330492,21.545296,2.8695,0.350351852
259.5372,104.1959494,21.737828,2.9831,0.35145679
259.6896,101.4433681,21.91893,3.3374,0.347018519
259.842,102.2842037,21.95449,3.5979,0.346061728
259.9944,100.8096534,21.818346,4.0295,0.341283951
260.1468,103.8692947,21.699728,4.0568,0.346166667
260.2992,100.624253,21.541486,3.9234,0.344697531
260.4516,94.27225738,21.488908,3.715,0.348623457
260.604,91.11952696,21.345144,3.3723,0.344216049
260.7564,92.44385418,21.373084,3.2879,0.347055556
260.9088,95.72253768,21.377656,3.0688,0.355067901
261.0612,95.06322421,21.35505,3.6079,0.353969136
261.2136,95.70225088,21.331682,4.3943,0.360746914
261.366,99.18365309,21.22424,4.3347,0.347919753
261.5184,100.3315357,21.31568,4.221,0.340228395
261.6708,98.83889276,21.644102,3.7995,0.332777778
261.8232,96.08850026,21.79447,3.8481,0.344549383
261.9756,97.36075343,21.894546,3.5881,0.352055556
262.128,96.72278951,21.789136,3.1479,0.352833333
262.2804,96.07604288,21.92528,2.7951,0.347296296
262.4328,93.11068943,21.953728,3.4499,0.345333333
262.5852,89.80734747,21.9456,4.0399,0.348197531
262.7376,88.53659004,21.928582,4.7709,0.34537037
262.89,89.16705755,22.004528,5.0817,0.346203704
263.0424,86.34332697,21.948902,5.0785,0.348876543
263.1948,87.50920685,21.833586,4.9908,0.357395062
263.3472,87.3985831,21.735542,4.0013,0.361160494
263.4996,92.81162971,21.710904,3.7109,0.355475309
263.652,95.76296286,21.749258,3.6358,0.351444444
263.8044,97.27575076,21.504402,3.5162,0.349512346
263.9568,98.82544299,21.346922,3.6751,0.356567901
264.1092,100.8208501,21.54555,3.7429,0.358055556
264.2616,99.1935824,21.747734,3.4969,0.363450617
264.414,97.50053242,21.84908,3.8742,0.342320988
264.5664,97.07936678,21.896832,4.12,0.343938272
264.7188,98.55242306,21.984462,3.758,0.336345679
264.8712,95.99871159,21.989034,3.6221,0.349111111
265.0236,93.98970498,21.736304,4.0148,0.339901235
265.176,91.65985161,21.610828,3.6335,0.341253086
265.3284,92.29704824,21.680932,3.7555,0.344419753
265.4808,90.28834694,21.769578,3.7055,0.34887037
265.6332,95.35682711,21.834856,3.5074,0.349493827
265.7856,98.62648149,21.804122,3.251,0.339314815
265.938,105.3729597,21.80209,3.0279,0.340104938
266.0904,99.25052208,21.798026,2.9956,0.341438272
266.2428,101.5710804,21.838412,3.0945,0.350493827
266.3952,102.8322316,21.853144,2.8975,0.34882716
266.5476,105.2445318,21.821902,2.8944,0.337592593
266.7,105.1342494,21.931376,2.9434,0.33387037
266.8524,98.59140809,21.904452,3.7615,0.348425926
267.0048,95.95144668,21.961348,3.986,0.364203704
267.1572,96.15796036,21.865844,4.7129,0.365740741
267.3096,95.09922464,21.908516,3.0499,0.353802469
267.462,97.00093368,21.783548,3.1826,0.338734568
267.6144,95.73147624,21.821648,3.7793,0.336598765
267.7668,97.94116412,21.777198,3.205,0.335858025
267.9192,96.88254709,21.854414,2.8097,0.33991358
268.0716,92.44213757,21.856954,2.6183,0.340895062
268.224,94.85233974,21.82749,3.1231,0.34662963
268.3764,97.3747031,21.759926,3.2602,0.351333333
268.5288,97.79377896,21.646388,3.383,0.353611111
268.6812,90.00016367,21.469604,3.57,0.340722222
268.8336,91.46046644,21.502116,3.7792,0.354154321
268.986,93.35100464,21.561044,3.6724,0.349154321
269.1384,96.4029698,21.645372,3.4488,0.356858025
269.2908,93.25165412,21.698966,3.5196,0.342401235
269.4432,94.73187188,21.675598,3.6345,0.347030864
269.5956,96.41365733,21.728938,3.8983,0.342666667
269.748,92.19480156,21.541486,4.1699,0.339858025
269.9004,91.97993132,21.52396,4.4411,0.344407407
270.0528,90.39554613,21.635466,4.4331,0.34995679
270.2052,93.55202163,21.857208,4.6623,0.354987654
270.3576,98.183222,21.903182,4.1175,0.349722222
270.51,101.9711736,21.83257,4.0846,0.355660494
270.6624,101.1240015,21.711412,2.8851,0.355283951
270.8148,98.59151326,21.630894,2.5331,0.356549383
270.9672,93.74206023,21.736558,2.4109,0.351253086
271.1196,98.89417977,21.72081,2.354,0.347882716
271.272,96.56345101,21.799296,2.2818,0.345753086
271.4244,98.66538847,21.79955,2.7618,0.34258642
271.5768,96.24360833,21.897848,3.0633,0.349746914
271.7292,96.88048139,21.794978,2.5247,0.354765432
271.8816,97.29740063,21.674582,1.9116,0.361419753
272.034,98.96854178,21.614892,2.1404,0.365320988
272.1864,96.21813238,21.611082,2.5509,0.363358025
272.3388,95.37164909,21.514054,3.5037,0.364549383
272.4912,94.32399437,21.330158,3.9381,0.350345679
272.6436,100.6398545,21.20011,3.9646,0.342771605
272.796,104.6358366,21.146516,3.0024,0.337567901
272.9484,104.6312492,21.318728,2.2566,0.341395062
273.1008,102.5216276,21.569172,2.3619,0.34995679
273.2532,100.4119132,21.737574,3.755,0.349666667
273.4056,101.2495154,21.788374,4.253,0.344598765
273.558,94.71632705,21.723858,3.8167,0.34737037
273.7104,93.76030062,21.606002,4.2282,0.348401235
273.8628,98.80780325,21.606002,3.4672,0.357907407
274.0152,98.39081673,21.535898,2.2977,0.369067901
274.1676,97.02308723,21.675598,2.2059,0.363209877
274.32,92.17843082,21.724112,2.114,0.364
274.4724,95.96238048,21.93163,1.8482,0.346771605
274.6248,102.6921028,21.986494,2.9465,0.345024691
274.7772,109.4103322,22.032976,3.2481,0.344567901
274.9296,110.6587844,21.918422,2.9323,0.340111111
275.082,107.2775293,21.855938,2.7874,0.349481481
275.2344,100.1301227,21.69033,2.7187,0.34504321
275.3868,99.91546169,21.698966,2.3138,0.355098765
275.5392,95.7045444,21.78558,2.0945,0.363401235
275.6916,95.48059064,21.868892,2.0883,0.365314815
275.844,97.79976466,21.891244,2.0285,0.367617284
275.9964,98.42648484,21.831808,1.899,0.369876543
276.1488,100.635309,21.824442,1.9051,0.379061728
276.3012,100.6309506,21.79701,2.004,0.380561728
276.4536,100.8459274,21.7043,1.9824,0.375759259
276.606,102.1084392,21.67128,1.9832,0.359308642
276.7584,98.41860328,21.60143,1.984,0.36908642
276.9108,101.0381738,21.729446,1.8562,0.364691358
277.0632,94.92668124,21.903436,1.7851,0.373685185
277.2156,97.76630446,22.005036,1.8098,0.355320988
277.368,92.19493986,21.904198,1.8566,0.353179012
277.5204,92.93554787,21.699728,1.9309,0.360487654
277.6728,91.14436816,21.684488,2.1851,0.359209877
277.8252,88.19324745,21.729192,2.3745,0.349160494
277.9776,89.13081914,21.806662,1.9735,0.347290123
278.13,86.49917508,21.747226,1.8618,0.354975309
278.2824,91.43508296,21.82622,2.0169,0.373932099
278.4348,90.27544697,21.902674,2.0518,0.367598765
278.5872,90.9022069,21.899372,2.047,0.3605
278.7396,92.89491184,21.688552,2.0727,0.347604938
278.892,94.04634381,21.508212,2.0362,0.351524691
279.0444,99.92713172,21.441156,1.9086,0.356808642
279.1968,95.19876712,21.528278,1.8206,0.356074074
279.3492,96.55151241,21.686266,1.8476,0.352432099
279.5016,90.45324864,21.722334,1.9258,0.345814815
279.654,94.85734957,21.741384,1.9396,0.348018519
279.8064,92.9716649,21.70303,1.8977,0.342604938
279.9588,93.90825524,21.990558,1.9496,0.346024691
280.1112,94.64437378,21.964396,2.3736,0.344820988
280.2636,92.07596053,22.022562,2.4216,0.347037037
280.416,90.921576,21.886418,2.1411,0.342839506
280.5684,85.24134607,22.026118,1.9851,0.349493827
280.7208,87.37660333,22.049994,2.862,0.351907407
280.8732,89.26344063,22.046946,3.1543,0.355580247
281.0256,91.57439848,21.938742,2.9282,0.359222222
281.178,94.62548984,21.78304,2.7072,0.367617284
281.3304,91.05078568,21.877782,2.9078,0.375049383
281.4828,87.68647597,21.99132,2.8303,0.386444444
281.6352,88.6175695,22.053042,2.4461,0.390740741
281.7876,89.6638804,21.904452,2.0454,0.398808642
281.94,98.04970356,21.69668,1.7612,0.384574074
282.0924,93.64615868,21.793708,1.9429,0.360166667
282.2448,99.6166471,21.749766,1.8841,0.342265432
282.3972,99.20282273,21.683472,1.8492,0.345049383
282.5496,100.0384468,21.34108,1.7627,0.353648148
282.702,95.10152827,21.347684,0.9933,0.358648148
282.8544,98.45666185,21.471636,1.2717,0.360987654
283.0068,96.7729216,21.786342,1.7007,0.363561728
283.1592,99.92650459,21.940774,1.9874,0.358191358
283.3116,90.2659147,21.99513,2.2308,0.35341358
283.464,93.71054228,22.07387,2.0261,0.351197531
283.6164,95.78474384,22.068282,2.0656,0.364098765
283.7688,102.0774062,22.066504,1.6943,0.375790123
283.9212,102.9227937,21.863558,1.7426,0.398654321
284.0736,101.0506424,21.725636,1.5278,0.399104938
284.226,104.6088977,21.808694,1.462,0.407864198
284.3784,107.9672575,21.8313,1.4486,0.400074074
284.5308,111.9497697,21.870416,1.43,0.405950617
284.6832,110.5863487,21.634196,1.4559,0.400709877
284.8356,110.3614891,21.683218,1.5298,0.408518519
284.988,109.2973917,21.746464,1.5043,0.399919753
285.1404,109.0829291,22.00021,1.4663,0.387228395
285.2928,111.0819202,22.137878,1.4138,0.381166667
285.4452,108.8846995,22.056598,1.3942,0.382925926
285.5976,112.5514544,21.959824,1.442,0.396141975
285.75,109.6098105,21.703284,1.4531,0.395179012
285.9024,117.4717517,21.57603,1.5383,0.385808642
286.0548,109.9153025,21.391372,1.6887,0.357567901
286.2072,108.4853646,21.41347,1.794,0.340296296
286.3596,97.46500133,21.618956,1.7309,0.343382716
286.512,98.19068844,21.851874,1.6853,0.353203704
286.6644,94.15880143,22.001734,1.804,0.348524691
286.8168,93.42071571,21.985224,1.7849,0.333746914
286.9692,89.32734282,22.003766,1.8218,0.328722222
287.1216,90.37201007,21.918422,1.8562,0.326567901
287.274,95.61025671,21.794978,1.9014,0.327290123
287.4264,98.96566725,21.624544,1.8903,0.325691358
287.5788,99.23831641,21.531834,1.877,0.338283951
287.7312,95.1413825,21.408898,1.868,0.341333333
287.8836,96.60503587,21.335492,1.8229,0.349493827
288.036,101.1360384,21.478748,1.8063,0.345524691
288.1884,106.5862838,21.799296,1.7084,0.353654321
288.3408,107.6300412,21.99386,1.7418,0.353104938
288.4932,106.7974327,22.051518,1.7427,0.367777778
288.6456,98.50967822,21.91639,1.9231,0.374851852
288.798,94.41829728,21.868384,1.9642,0.355530864
288.9504,93.98518208,21.816568,1.6673,0.340987654
289.1028,100.4773293,21.735288,1.5551,0.354722222
289.2552,102.6640128,21.6916,1.6095,0.386209877
289.4076,96.592166,21.503132,1.6746,0.397444444
289.56,94.50253536,21.349462,1.7357,0.37808642
289.7124,97.43197157,21.399246,1.7506,0.375407407
289.8648,102.0380089,21.47443,1.6376,0.374617284
290.0172,104.548121,21.75129,1.7504,0.371425926
290.1696,105.8112242,21.828506,1.8819,0.365444444
290.322,111.353958,21.929344,1.8269,0.354
290.4744,114.0729526,21.945854,1.7196,0.35208642
290.6268,116.1633182,21.820632,1.7465,0.35167284
290.7792,111.8690301,21.785834,1.6878,0.358592593
290.9316,104.5239596,21.829522,1.8232,0.346962963
291.084,103.3675623,21.90242,1.8157,0.346530864
291.2364,109.8567178,21.997924,1.6584,0.347771605
291.3888,112.0601594,21.97989,1.9033,0.364777778
291.5412,102.3160469,21.887434,2.7132,0.344320988
291.6936,91.62197421,21.688044,2.6251,0.314641975
291.846,87.11543852,21.600922,2.4917,0.283166667
291.9984,86.48355416,21.763482,2.4789,0.273351852
292.1508,78.11183153,22.162262,3.0444,0.279154321
292.3032,72.45468561,22.222714,8.279,0.3
292.4556,65.75098864,22.267926,32.6037,0.3
292.608,62.50272608,22.065742,13.7603,0.3
292.7604,58.52203249,22.071076,7.4302,0.3
292.9128,58.93836874,22.103334,3.4063,0.3
293.0652,61.55300363,21.937726,2.8014,0.3
293.2176,60.71296681,21.892514,3.5619,0.3
293.37,57.57035258,21.790152,4.9304,0.3
293.5224,53.79993817,21.710396,12.1669,0.3
293.6748,54.84441966,21.531834,26.9146,0.3
293.8272,57.77269733,21.344128,21.7173,0.3
293.9796,61.11934523,21.458428,10.7503,0.374098765
294.132,66.65939222,21.565362,7.2458,0.378160494
294.2844,69.79619159,21.748496,4.2193,0.380333333
294.4368,82.34045154,21.686012,2.702,0.368759259
294.5892,89.97458309,21.60016,2.3516,0.345993827
294.7416,98.76031979,21.53666,2.1803,0.333679012
294.894,95.51397249,21.628354,2.0745,0.328154321
295.0464,91.33008113,21.749766,2.0328,0.332722222
295.1988,92.89568211,21.655786,1.9844,0.327851852
295.3512,90.91312455,21.57349,1.9071,0.334938272
295.5036,92.16475609,21.529802,1.9142,0.341320988
295.656,92.4700092,21.421852,1.9369,0.349388889
295.8084,94.9766914,21.435314,1.8149,0.349962963
295.9608,98.93814125,21.439632,1.813,0.356746914
296.1132,96.63373381,21.613876,1.8082,0.366839506
296.2656,99.75781605,21.763228,1.8457,0.367783951
296.418,107.9212853,21.768562,1.8772,0.37232716
296.5704,111.1531013,21.79955,1.7648,0.373808642
296.7228,107.3847308,21.457158,1.8344,0.388074074
296.8752,103.6156931,21.297646,1.7809,0.377635802
297.0276,107.4907563,21.059394,1.7284,0.374506173
297.18,110.3185591,21.072094,1.8352,0.368154321
297.3324,103.2038453,21.08327,2.029,0.368820988
297.4848,102.1432377,21.104606,1.9931,0.364950617
297.6372,100.7706993,21.376386,2.045,0.349561728
297.7896,103.0572844,21.664422,2.4382,0.336759259
297.942,98.03624322,21.78685,2.3333,0.333654321
298.0944,96.89152952,21.588984,2.2338,0.342265432
298.2468,96.88764205,21.516848,2.4108,0.356098765
298.3992,98.5659536,21.42363,2.6587,0.364938272
298.5516,99.4935242,21.44903,2.9964,0.363246914
298.704,96.77261778,21.557234,2.8621,0.353975309
298.8564,94.46930369,21.586952,2.5907,0.344777778
299.0088,98.8541504,21.652992,2.4145,0.344962963
299.1612,103.8756321,21.706586,2.4985,0.347450617
299.3136,109.5149183,21.855684,2.2936,0.344364198
299.466,106.8984914,21.78812,2.273,0.334703704
299.6184,104.509812,21.77796,2.2404,0.336191358
299.7708,100.1167783,21.624798,2.2776,0.337055556
299.9232,102.525756,21.605494,2.1754,0.341530864
300.0756,102.5976428,21.514816,2.1086,0.345623457
300.228,101.821053,21.522944,1.8612,0.354055556
300.3804,98.6801748,21.545296,1.8911,0.366969136
300.5328,99.23634041,21.67001,2.0485,0.36317284
300.6852,100.3704506,21.959316,1.9418,0.363339506
300.8376,101.2046587,22.121368,1.957,0.37304321
300.99,97.9339216,22.188678,2.0958,0.393092593
301.1424,93.90418253,21.979128,2.3428,0.398277778
301.2948,98.48570756,21.831808,2.4595,0.383567901
301.4472,99.31736622,21.798788,2.2487,0.357265432
301.5996,104.8532531,21.923248,2.0594,0.339524691
301.752,102.3532797,21.980398,2.0453,0.332796296
301.9044,101.5137542,21.776436,2.3564,0.353358025
302.0568,99.42100475,21.555456,2.5863,0.367666667
302.2092,94.40451398,21.502624,2.791,0.374493827
302.3616,91.89453057,21.665438,2.9518,0.357697531
302.514,86.87859932,21.695664,3.7497,0.349049383
302.6664,83.95160253,21.603716,4.0387,0.355685185
302.8188,83.73939811,21.526754,4.4413,0.35754321
302.9712,84.15370944,21.522436,1.7759,0.358339506
303.1236,91.24990277,21.49983,2.209,0.360006173
303.276,98.34567643,21.464778,3.4476,0.366049383
303.4284,103.5616222,21.450808,3.6175,0.369691358
303.5808,96.03270819,21.46046,2.6744,0.363358025
303.7332,95.19385205,21.364702,1.7474,0.363592593
303.8856,91.32794017,21.373338,1.9128,0.365697531
304.038,101.3533098,21.219922,2.024,0.370864198
304.1904,95.60856331,21.135848,2.6316,0.371419753
304.3428,92.77435588,21.46554,2.5071,0.374407407
304.4952,84.00389324,21.710904,2.4506,0.364240741
304.6476,84.93979417,21.835364,2.6471,0.357592593
304.8,87.34915282,21.558758,2.5556,0.334617284
304.9524,92.49080827,21.443696,2.2804,0.330574074
305.1048,94.7828881,21.340572,2.1119,0.326481481
305.2572,98.6399709,21.157692,2.1461,0.339598765
305.4096,101.4218083,21.166074,2.2315,0.344790123
305.562,103.9220132,21.227288,2.3481,0.353765432
305.7144,98.28373393,21.228304,2.5857,0.34291358
305.8668,89.30744173,21.326856,2.7452,0.342160494
306.0192,85.95674857,21.440394,2.7887,0.335493827
306.1716,85.32740822,21.58619,2.5637,0.338320988
306.324,89.70549275,21.451316,2.4685,0.337104938
306.4764,86.16410169,21.51126,2.5293,0.335012346
306.6288,88.66423078,21.550122,2.6544,0.351166667
306.7812,82.61089206,21.684996,2.7605,0.355981481
306.9336,88.65731586,21.6027,2.7309,0.368339506
307.086,94.9116503,21.655278,2.7551,0.362092593
307.2384,96.99389463,21.533358,2.7822,0.352746914
