Depth,GR,Porosity,Caliper,Ring resistivity,MLT2_all_original,SD_all_original
81.558,101.2318103,0.495346062,24.19858,1.1378,1.642597691,0.927839361
81.7104,104.3990306,0.499164678,23.92553,1.1747,1.623762863,0.934793033
81.8628,105.4520539,0.502625298,23.665942,1.0972,1.65903801,0.922041382
82.0152,102.8738834,0.500119332,23.599648,1.0429,1.66463583,0.92012591
82.1676,100.1165719,0.500835322,23.91918,1.0784,1.675785088,0.916400788
82.32,102.3923157,0.503818616,24.18207,1.1263,1.65131274,0.924733965
82.4724,103.9896141,0.506742243,24.15159,1.1185,1.587192922,0.949216621
82.6248,103.0356684,0.502923628,24.040592,1.1084,1.572966168,0.955147318
82.7772,99.59602399,0.495823389,23.9395,1.0773,1.525760356,0.976054144
82.9296,99.37770717,0.491348449,24.183848,1.0858,1.484877402,0.995615564
83.082,100.6220857,0.490871122,23.988776,1.0352,1.401533071,1.039341322
83.2344,101.6405989,0.490930788,23.721822,1.0987,1.340444146,1.074371157
83.3868,100.1701001,0.489260143,23.45944,1.0762,1.305909538,1.0951865
83.5392,98.41506939,0.487887828,23.529544,1.1356,1.315179441,1.089530741
83.6916,97.51478234,0.489498807,23.525734,1.0729,1.321681507,1.085593348
83.844,99.90106437,0.486933174,23.44166,1.1329,1.307102542,1.09445586
83.9964,105.2824312,0.485799523,23.235412,1.1075,1.337508423,1.076113187
84.1488,104.8893736,0.482279236,23.31847,1.088,1.409898497,1.034732845
84.3012,100.1628103,0.481682578,23.295102,1.1109,1.435113902,1.021130616
84.4536,95.5129515,0.480668258,23.184612,1.1304,1.471274482,1.002409301
84.606,96.64756361,0.480190931,22.988524,1.1271,1.471936179,1.002075621
84.7584,101.2367251,0.479057279,22.831044,1.1162,1.531081068,0.973605675
84.9108,102.1439517,0.476670644,22.87524,1.1221,1.591726599,0.947363759
85.0632,102.7482427,0.473866348,22.852126,1.1339,1.620542591,0.936014701
85.2156,103.0348074,0.472494033,22.943058,1.1426,1.658645109,0.922176952
85.368,102.4139018,0.472613365,22.883622,1.1414,1.668474948,0.91882964
85.5204,100.3209276,0.475178998,22.886416,1.1608,1.649441737,0.925394611
85.6728,99.50975555,0.475596659,22.82825,1.1635,1.640012016,0.928774436
85.8252,101.7655666,0.47428401,22.833076,1.1325,1.640615585,0.928555604
85.9776,107.2276956,0.459427208,23.286212,1.1491,1.650751466,0.924931801
86.13,108.7022193,0.485083532,23.019766,1.1542,1.645488924,0.92680121
86.2824,108.4092763,0.48973747,22.95906,1.1495,1.678291286,0.915580036
86.4348,105.3634581,0.516408115,23.170642,1.17,1.679596548,0.915155003
86.5872,105.1387177,0.516169451,23.550626,1.198,1.668536358,0.918809021
86.7396,102.8780339,0.549045346,24.321008,1.1526,1.680160481,0.914971885
86.892,99.07159686,0.563245823,25.084024,0.9401,1.645756581,0.9267055
87.0444,93.28197043,0.563365155,25.340056,1.0457,1.631092994,0.932047733
87.1968,89.72043756,0.550775656,24.928576,0.9081,1.64229244,0.927949425
87.3492,91.10146864,0.540214797,24.553418,0.9726,1.622337744,0.935332507
87.5016,94.97762625,0.541646778,24.49322,0.9282,1.607256082,0.941154928
87.654,101.2722275,0.538305489,24.409908,0.938,1.604760847,0.942138045
87.8064,104.7605654,0.542899761,24.06142,1.029,1.614835326,0.938203101
87.9588,103.5692416,0.538663484,24.22017,1.0023,1.610057711,0.940057761
88.1112,101.8655222,0.548627685,25.406096,0.9754,1.620236016,0.9361315
88.2636,99.66726631,0.420418473,25.579578,1.0163,1.647507593,0.92608103
88.416,98.72605005,0.4204138,25.935178,1.0831,1.662760179,0.920764376
88.5684,97.71314195,0.420415945,24.55799,1.0465,1.68332625,0.913949685
88.7208,94.30477056,0.420423632,24.22906,1.0233,1.721332866,0.902454597
88.8732,90.49100531,0.42043338,22.671532,1.0374,1.740606351,0.897184483
89.0256,81.13121144,0.420441031,22.913594,0.81,1.757038185,0.892995379
89.178,72.36942246,0.420445485,23.800054,0.7969,1.767174388,0.890552655
89.3304,62.91128273,0.420450688,24.021542,0.8671,1.765844095,0.890867049
89.4828,60.82979132,0.420458034,23.838408,0.7333,1.755298813,0.893425439
89.6352,60.06134502,0.420465567,24.725122,0.9542,1.740880407,0.897112308
89.7876,63.222197,0.420470109,25.12695,0.7401,1.713596633,0.904676839
89.94,66.45747644,0.42046873,25.549606,0.7425,1.681985931,0.914381264
90.0924,76.54589789,0.42046165,25.022048,0.8175,1.660116142,0.921670131
90.2448,86.22649117,0.540871122,24.684228,1.1463,1.621244993,0.935747423
90.3972,93.58949699,0.537768496,24.32558,1.0323,1.57610317,0.953824531
90.5496,94.9083013,0.538544153,24.299164,1.1771,1.547058799,0.966391884
90.702,93.51142428,0.547613365,24.497538,1.1586,1.508599566,0.984105663
90.8544,95.88341819,0.546658711,25.094184,1.0473,1.46821795,1.003954866
91.0068,95.56486663,0.542840095,24.97455,1.0291,1.470197583,1.002953055
91.1592,95.77782501,0.536813842,24.631904,1.0445,1.443180161,1.016872937
91.3116,96.40303314,0.526909308,24.064722,1.0624,1.446561544,1.015101869
91.464,94.8490591,0.525417661,23.854664,0.9979,1.475983803,1.000041597
91.6164,99.04549403,0.520823389,23.843234,1.0612,1.479825616,0.998122347
91.7688,101.1402794,0.52673031,23.948644,1.041,1.482867136,0.996610781
91.9212,102.2567036,0.526372315,23.977854,1.0227,1.468931227,1.003593571
92.0736,102.4404401,0.530727924,23.871936,0.9919,1.448575368,1.014050975
92.226,99.59289837,0.532279236,23.716742,0.9913,1.363971517,1.060600417
92.3784,104.7203857,0.537887828,23.767288,0.9805,1.348197504,1.069795482
92.5308,107.279673,0.535680191,23.851362,0.9886,1.33255656,1.079063302
92.6832,109.8565045,0.534725537,23.812246,1.0144,1.318758161,1.087360564
92.8356,104.442151,0.528878282,23.819358,1.0012,1.299723285,1.098988169
92.988,99.20316865,0.530071599,23.935944,0.9919,1.283880696,1.108821939
93.1404,98.59689202,0.531801909,24.14016,1.0381,1.255348679,1.126877636
93.2928,101.3652533,0.539498807,24.20493,1.1002,1.232687235,1.141522995
93.4452,102.6198203,0.538961814,24.2316,1.1127,1.235772021,1.139513966
93.5976,100.9956339,0.543377088,23.846028,1.0289,1.24580212,1.133015094
93.75,101.3424734,0.540095465,23.826216,1.0433,1.281414318,1.110365362
93.9024,102.5530238,0.539140811,23.757128,1.0311,1.338261691,1.07566571
94.0548,103.9729263,0.534665871,24.038814,1.0832,1.356702175,1.064818732
94.2072,105.1265882,0.528520286,24.092916,1.0311,1.379322192,1.051802084
94.3596,105.9995915,0.525119332,23.936706,1.0113,1.407766398,1.035902941
94.512,105.9233492,0.525656325,23.683976,1.0725,1.452979187,1.011763049
94.6644,101.2550803,0.527088305,23.574248,1.0575,1.458057163,1.009142295
94.8168,99.55116913,0.526670644,23.754842,1.0861,1.47712521,0.999470229
94.9692,94.80869188,0.522852029,24.078184,1.0491,1.484699842,0.995703345
95.1216,97.6390724,0.543019093,24.133048,1.0794,1.466176962,1.004990764
95.274,94.78255734,0.576789976,24.862536,1.1181,1.447580013,1.014570027
95.4264,90.90082806,0.593377088,24.974296,1.1259,1.403930798,1.038015624
95.5788,86.25059503,0.59552506,25.63241,0.769,1.355185813,1.065702805
95.7312,83.90035312,0.584606205,24.493728,1.0927,1.321942389,1.085435883
95.8836,85.5794536,0.567840095,24.437086,1.1541,1.282188031,1.109880825
96.036,86.57871026,0.543973747,24.299926,1.0173,1.226502757,1.145565167
96.1884,90.46668447,0.541646778,24.653494,1.2268,1.205492658,1.159438506
96.3408,91.09387288,0.541408115,24.774906,1.0832,1.160686159,1.189724212
96.4932,91.60007,0.547136038,24.90724,1.0186,1.141760651,1.202788738
96.6456,90.10823395,0.56127685,25.258014,1.0882,1.140898283,1.203387754
96.798,92.09820703,0.610680191,25.49906,1.1062,1.155424531,1.193340614
96.9504,90.53426831,0.643556086,25.926796,1.0401,1.183831389,1.173963869
97.1028,89.38557953,0.644272076,26.092404,1.1253,1.205175829,1.159649356
97.2552,88.72556464,0.616885442,25.732994,0.8001,1.225920522,1.1459467
97.4076,88.94379978,0.615572792,25.106376,1.1186,1.229851229,1.143374228
97.56,92.12961596,0.631026253,25.078944,1.1556,1.245426868,1.133257306
97.7124,91.86452592,0.623866348,25.112218,0.8741,1.272634645,1.115886469
97.8648,94.1441308,0.589140811,25.464008,1.0316,1.322066271,1.085361123
