,starttime,resolution,speed,volume,occupancy
4365,2014-02-08T17:15:00,0:05:00,54.1,125,15.25
4368,2014-02-08T17:20:00,0:05:00,52.26,159,15.4
4370,2014-02-08T17:25:00,0:05:00,53.72,116,13.67
4372,2014-02-08T17:30:00,0:05:00,53.3,174,16.47
4374,2014-02-08T17:35:00,0:05:00,56.86,112,13.08
4376,2014-02-08T17:40:00,0:05:00,49,154,15.93
4378,2014-02-08T17:45:00,0:05:00,53.32,90,10.83
4379,2014-02-08T17:50:00,0:05:00,51.83,125,12
4381,2014-02-08T17:55:00,0:05:00,52.6,91,10.67
4383,2014-02-08T18:00:00,0:05:00,52.23,125,13.53
4385,2014-02-08T18:05:00,0:05:00,50.59,96,12.17
4387,2014-02-08T18:10:00,0:05:00,50.33,128,12.73
4389,2014-02-08T18:15:00,0:05:00,52.4,91,11.67
4392,2014-02-08T18:20:00,0:05:00,50.5,131,15.29
4394,2014-02-08T18:25:00,0:05:00,52.84,96,11.08
4396,2014-02-08T18:30:00,0:05:00,52.45,124,12.6
4403,2014-02-08T18:50:00,0:05:00,56.32,NA,9.71
4412,2014-02-08T19:10:00,0:05:00,61.47,72,6.13
4414,2014-02-08T19:15:00,0:05:00,60.47,49,4.58
4416,2014-02-08T19:20:00,0:05:00,59.52,69,6.07
4417,2014-02-08T19:25:00,0:05:00,60.37,65,6.67
4419,2014-02-08T19:30:00,0:05:00,59.76,72,5.8
4422,2014-02-08T19:35:00,0:05:00,60.85,41,3.92
4424,2014-02-08T19:40:00,0:05:00,58.8,64,5.67
4426,2014-02-08T19:45:00,0:05:00,65,26,2
4428,2014-02-08T19:50:00,0:05:00,61.2,70,5.93
4430,2014-02-08T19:55:00,0:05:00,62.52,21,2.56
4431,2014-02-08T20:00:00,0:05:00,62.43,37,2.8
4434,2014-02-08T20:05:00,0:05:00,62.61,36,3.08
4436,2014-02-08T20:10:00,0:05:00,62.03,35,2.5
4438,2014-02-08T20:15:00,0:05:00,61.31,35,2.75
4440,2014-02-08T20:20:00,0:05:00,60.86,28,2.07
4442,2014-02-08T20:25:00,0:05:00,62.28,40,3.25
4444,2014-02-08T20:30:00,0:05:00,62.66,58,4.67
4446,2014-02-08T20:35:00,0:05:00,60.83,46,3.92
4448,2014-02-08T20:40:00,0:05:00,61.61,18,2.22
4449,2014-02-08T20:45:00,0:05:00,61.03,32,3.33
4452,2014-02-08T20:50:00,0:05:00,60.9,31,1.4
4460,2014-02-08T21:10:00,0:05:00,63.59,54,NA
4468,2014-02-08T21:30:00,0:05:00,60.79,34,2.07
4469,2014-02-08T21:35:00,0:05:00,64.06,34,3.08
4471,2014-02-08T21:40:00,0:05:00,62.27,41,3.13
4474,2014-02-08T21:45:00,0:05:00,60.95,22,1.67
4476,2014-02-08T21:50:00,0:05:00,65.06,33,1.93
4478,2014-02-08T21:55:00,0:05:00,61.53,19,1.45
4480,2014-02-08T22:00:00,0:05:00,53.26,27,1.43
4481,2014-02-08T22:05:00,0:05:00,58.43,14,1.5
4484,2014-02-08T22:10:00,0:05:00,61.71,14,1.44
4486,2014-02-08T22:15:00,0:05:00,63.69,16,1
4488,2014-02-08T22:20:00,0:05:00,62.91,11,0.67
4490,2014-02-08T22:25:00,0:05:00,49.87,15,1
4492,2014-02-08T22:30:00,0:05:00,63.2,5,0.2
4493,2014-02-08T22:35:00,0:05:00,62.86,7,1.33
4502,2014-02-08T22:55:00,0:05:00,60.21,NA,1.58
4510,2014-02-08T23:15:00,0:05:00,60,3,0.25
4512,2014-02-08T23:20:00,0:05:00,62.31,13,0.53
4514,2014-02-08T23:25:00,0:05:00,61.75,8,1.17
4516,2014-02-08T23:30:00,0:05:00,60.1,10,0.6
4517,2014-02-08T23:35:00,0:05:00,59.38,8,0.42
4520,2014-02-08T23:40:00,0:05:00,61.57,14,1.29
4522,2014-02-08T23:45:00,0:05:00,59.8,5,0.58
4524,2014-02-08T23:50:00,0:05:00,62.89,9,0.4
4526,2014-02-08T23:55:00,0:05:00,64,3,0
4527,2014-02-09T00:00:00,0:05:00,63.67,6,0.47
4530,2014-02-09T00:05:00,0:05:00,60,8,0.67
4532,2014-02-09T00:10:00,0:05:00,60,2,0.67
4533,2014-02-09T00:20:00,0:05:00,NA,0,0
4536,2014-02-09T00:25:00,0:05:00,61.8,5,0.42
4537,2014-02-09T00:30:00,0:05:00,56,2,0.13
4540,2014-02-09T00:35:00,0:05:00,59,1,0.08
4541,2014-02-09T00:40:00,0:05:00,63,2,0.13
4543,2014-02-09T00:45:00,0:05:00,60,1,0.08
4545,2014-02-09T00:50:00,0:05:00,NA,0,0
4548,2014-02-09T00:55:00,0:05:00,62,1,0.08
4549,2014-02-09T01:00:00,0:05:00,59,2,0.25
4552,2014-02-09T01:05:00,0:05:00,64,1,0
4554,2014-02-09T01:10:00,0:05:00,62.67,6,0.27
4556,2014-02-09T01:15:00,0:05:00,62.67,3,0.08
4558,2014-02-09T01:20:00,0:05:00,59.27,11,1.07
4560,2014-02-09T01:25:00,0:05:00,57,2,0
4562,2014-02-09T01:30:00,0:05:00,63,4,0.29
4564,2014-02-09T01:35:00,0:05:00,NA,0,0
4566,2014-02-09T01:40:00,0:05:00,64.5,8,0.53
4567,2014-02-09T01:45:00,0:05:00,61,4,0.17
4569,2014-02-09T01:50:00,0:05:00,66,6,0
4571,2014-02-09T01:55:00,0:05:00,62,2,0.17
4573,2014-02-09T02:00:00,0:05:00,NA,0,0
4575,2014-02-09T02:05:00,0:05:00,59,4,0.17
4577,2014-02-09T02:10:00,0:05:00,56.25,4,0.27
4585,2014-02-09T02:30:00,0:05:00,NA,2,0
4594,2014-02-09T02:50:00,0:05:00,33.14,7,0.33
4596,2014-02-09T02:55:00,0:05:00,77,1,0
4598,2014-02-09T03:00:00,0:05:00,63.33,3,0.2
4599,2014-02-09T03:05:00,0:05:00,63,1,0.08
4601,2014-02-09T03:10:00,0:05:00,58.33,6,0.8
4603,2014-02-09T03:15:00,0:05:00,60,1,0
4606,2014-02-09T03:20:00,0:05:00,63,1,0.07
4607,2014-02-09T03:25:00,0:05:00,61.5,8,0.33
4609,2014-02-09T03:30:00,0:05:00,22.1,21,8
4611,2014-02-09T03:35:00,0:05:00,60,2,0
4614,2014-02-09T03:40:00,0:05:00,65.83,6,0
4616,2014-02-09T03:45:00,0:05:00,59.14,7,0.5
4618,2014-02-09T03:50:00,0:05:00,62.42,12,0.8
4619,2014-02-09T03:55:00,0:05:00,69,2,0.17
4622,2014-02-09T04:00:00,0:05:00,65.33,6,0.4
4623,2014-02-09T04:05:00,0:05:00,60,3,0.27
4625,2014-02-09T04:10:00,0:05:00,64,5,0.4
4627,2014-02-09T04:15:00,0:05:00,62.67,12,0.75
4629,2014-02-09T04:20:00,0:05:00,65.33,12,0.6
4632,2014-02-09T04:25:00,0:05:00,61.64,28,2.08
4634,2014-02-09T04:30:00,0:05:00,67,14,0.6
4642,2014-02-09T04:50:00,0:05:00,63.69,39,NA
4650,2014-02-09T05:10:00,0:05:00,62.48,42,2.64
4651,2014-02-09T05:15:00,0:05:00,64.9,52,4.42
4653,2014-02-09T05:20:00,0:05:00,62.5,68,5.13
4655,2014-02-09T05:25:00,0:05:00,62.32,66,6.75
4658,2014-02-09T05:30:00,0:05:00,62.19,118,10.2
4660,2014-02-09T05:35:00,0:05:00,60.71,98,9.75
4662,2014-02-09T05:40:00,0:05:00,60.61,110,8.53
4663,2014-02-09T05:45:00,0:05:00,60.98,100,10.25
4666,2014-02-09T05:50:00,0:05:00,61.72,101,8.27
4667,2014-02-09T05:55:00,0:05:00,60.46,109,11.25
4669,2014-02-09T06:00:00,0:05:00,60.11,115,9.73
4672,2014-02-09T06:05:00,0:05:00,54.58,72,17
4674,2014-02-09T06:10:00,0:05:00,53.93,182,18.2
4676,2014-02-09T06:15:00,0:05:00,46.58,130,22.92
4678,2014-02-09T06:20:00,0:05:00,26.94,81,36.89
4680,2014-02-09T06:25:00,0:05:00,43.3,116,16.75
4681,2014-02-09T06:30:00,0:05:00,36.72,143,23.2
4684,2014-02-09T06:35:00,0:05:00,27.11,110,29.5
4686,2014-02-09T06:40:00,0:05:00,21.99,125,30.13
4688,2014-02-09T06:45:00,0:05:00,24.83,104,28
4690,2014-02-09T06:50:00,0:05:00,25.4,153,31.8
4692,2014-02-09T06:55:00,0:05:00,28.7,107,27.42
4693,2014-02-09T07:00:00,0:05:00,21.92,117,30.79
4696,2014-02-09T07:05:00,0:05:00,24.85,103,28.08
4698,2014-02-09T07:10:00,0:05:00,19.86,74,32
4699,2014-02-09T07:15:00,0:05:00,19.87,92,32.42
4702,2014-02-09T07:20:00,0:05:00,16.88,121,38.13
4704,2014-02-09T07:25:00,0:05:00,16.71,84,37.58
4706,2014-02-09T07:30:00,0:05:00,18.5,127,36.47
4708,2014-02-09T07:35:00,0:05:00,14.8,71,42.17
4710,2014-02-09T07:40:00,0:05:00,24.19,122,28.27
4712,2014-02-09T07:45:00,0:05:00,27.46,105,32.42
4714,2014-02-09T07:50:00,0:05:00,43.42,98,21.93
4715,2014-02-09T07:55:00,0:05:00,56.63,104,12.58
4718,2014-02-09T08:00:00,0:05:00,53.4,154,15.93
4720,2014-02-09T08:05:00,0:05:00,54.21,101,11.75
4722,2014-02-09T08:10:00,0:05:00,54.45,117,11.71
4724,2014-02-09T08:15:00,0:05:00,53.8,105,13.17
4726,2014-02-09T08:20:00,0:05:00,54.44,127,12.13
4728,2014-02-09T08:25:00,0:05:00,53.87,60,13.83
4730,2014-02-09T08:30:00,0:05:00,52.42,138,13.47
4732,2014-02-09T08:35:00,0:05:00,52.76,102,12.25
4733,2014-02-09T08:40:00,0:05:00,55.25,118,11.2
4735,2014-02-09T08:45:00,0:05:00,56.56,103,11.5
4737,2014-02-09T08:50:00,0:05:00,54.98,118,11.2
4739,2014-02-09T08:55:00,0:05:00,53.78,85,10.82
4741,2014-02-09T09:00:00,0:05:00,54.71,116,12.07
4743,2014-02-09T09:05:00,0:05:00,51.9,112,15.55
4745,2014-02-09T09:10:00,0:05:00,44.01,148,25.6
4747,2014-02-09T09:15:00,0:05:00,28.38,97,32
4749,2014-02-09T09:20:00,0:05:00,25.85,124,28.47
4752,2014-02-09T09:25:00,0:05:00,24.35,101,33.83
4754,2014-02-09T09:30:00,0:05:00,22.45,125,36.27
4756,2014-02-09T09:35:00,0:05:00,30.95,115,30.33
4758,2014-02-09T09:40:00,0:05:00,43.14,153,20.67
4760,2014-02-09T09:45:00,0:05:00,25.52,98,29.67
4762,2014-02-09T09:50:00,0:05:00,17.77,92,41.29
4764,2014-02-09T09:55:00,0:05:00,27.94,93,24.92
4765,2014-02-09T10:00:00,0:05:00,28.6,127,38
4767,2014-02-09T10:05:00,0:05:00,21.71,97,35.25
4770,2014-02-09T10:10:00,0:05:00,21.76,123,35.07
4771,2014-02-09T10:15:00,0:05:00,22.69,103,32.75
4773,2014-02-09T10:20:00,0:05:00,26.95,80,33.11
4781,2014-02-09T10:40:00,0:05:00,27.79,135,NA
4789,2014-02-09T11:00:00,0:05:00,60.67,129,11.87
4792,2014-02-09T11:05:00,0:05:00,62.85,92,9.83
4794,2014-02-09T11:10:00,0:05:00,60.34,131,11.47
4796,2014-02-09T11:15:00,0:05:00,61.31,105,12.08
4798,2014-02-09T11:20:00,0:05:00,60.07,105,9.47
4799,2014-02-09T11:25:00,0:05:00,60.34,79,8.91
4801,2014-02-09T11:30:00,0:05:00,55.86,74,11.89
4803,2014-02-09T11:35:00,0:05:00,31.04,113,30.25
4806,2014-02-09T11:40:00,0:05:00,60.69,133,12.2
4807,2014-02-09T11:45:00,0:05:00,60.07,104,10.92
4809,2014-02-09T11:50:00,0:05:00,59.13,110,10
4811,2014-02-09T11:55:00,0:05:00,57.81,113,12.42
4814,2014-02-09T12:00:00,0:05:00,60.22,129,12.47
4816,2014-02-09T12:05:00,0:05:00,59.59,93,9.42
4824,2014-02-09T12:25:00,0:05:00,56.85,NA,14.17
4831,2014-02-09T12:45:00,0:05:00,57.42,122,13.42
4833,2014-02-09T12:50:00,0:05:00,60.18,91,7.87
4836,2014-02-09T12:55:00,0:05:00,58.25,106,9.4
4838,2014-02-09T13:00:00,0:05:00,59.84,105,9.07
4840,2014-02-09T13:05:00,0:05:00,56.45,138,13.13
4842,2014-02-09T13:10:00,0:05:00,60.15,97,8.33
4844,2014-02-09T13:15:00,0:05:00,59.03,73,10
4846,2014-02-09T13:20:00,0:05:00,53.34,87,11.67
4848,2014-02-09T13:25:00,0:05:00,55.62,94,12.09
4849,2014-02-09T13:30:00,0:05:00,55.93,120,14.25
4851,2014-02-09T13:35:00,0:05:00,55.27,70,9.3
4853,2014-02-09T13:40:00,0:05:00,61.48,54,7.44
4855,2014-02-09T13:45:00,0:05:00,59.85,73,8.64
4858,2014-02-09T13:50:00,0:05:00,56.5,123,14.92
4865,2014-02-09T14:10:00,0:05:00,60.09,113,NA
4873,2014-02-09T14:30:00,0:05:00,59.66,117,12.92
4876,2014-02-09T14:35:00,0:05:00,60.31,97,11.55
4878,2014-02-09T14:40:00,0:05:00,58.33,125,12.29
4879,2014-02-09T14:45:00,0:05:00,58.54,106,12.27
4882,2014-02-09T14:50:00,0:05:00,60.63,110,13.91
4884,2014-02-09T14:55:00,0:05:00,60.2,127,11.47
4886,2014-02-09T15:00:00,0:05:00,59.59,136,12.27
4894,2014-02-09T15:20:00,0:05:00,58.12,NA,15.27
4902,2014-02-09T15:40:00,0:05:00,46.97,158,20.73
4904,2014-02-09T15:45:00,0:05:00,40.36,153,28.29
4906,2014-02-09T15:50:00,0:05:00,27.71,149,34.4
4907,2014-02-09T15:55:00,0:05:00,32.58,132,27.07
4910,2014-02-09T16:00:00,0:05:00,28.82,137,31
4912,2014-02-09T16:05:00,0:05:00,27.58,108,34.45
4914,2014-02-09T16:10:00,0:05:00,21.68,114,35.17
4915,2014-02-09T16:15:00,0:05:00,12.53,38,47.67
4917,2014-02-09T16:20:00,0:05:00,38.09,112,21.83
4919,2014-02-09T16:25:00,0:05:00,34.51,95,21.5
4921,2014-02-09T16:30:00,0:05:00,32.4,92,28.11
4923,2014-02-09T16:35:00,0:05:00,33.33,103,26.64
4926,2014-02-09T16:40:00,0:05:00,58.74,119,13.33
4928,2014-02-09T16:45:00,0:05:00,55.39,67,14.83
4929,2014-02-09T16:50:00,0:05:00,57.98,85,12.11
4932,2014-02-09T16:55:00,0:05:00,59.36,94,14.56
4934,2014-02-09T17:00:00,0:05:00,56.69,166,15.5
4936,2014-02-09T17:05:00,0:05:00,58.9,108,13.7
4938,2014-02-09T17:10:00,0:05:00,59.43,102,15.22
4939,2014-02-09T17:15:00,0:05:00,59.44,97,14
4942,2014-02-09T17:20:00,0:05:00,57.96,158,13.07
4944,2014-02-09T17:25:00,0:05:00,56.21,103,15.78
4945,2014-02-09T17:30:00,0:05:00,59.51,78,10.89
4947,2014-02-09T17:35:00,0:05:00,57.32,114,9.73
4950,2014-02-09T17:40:00,0:05:00,56.64,131,12.71
4952,2014-02-09T17:45:00,0:05:00,55.22,72,11.33
4953,2014-02-09T17:50:00,0:05:00,56.05,129,12.29
4955,2014-02-09T17:55:00,0:05:00,58.28,85,10.7
4964,2014-02-09T18:15:00,0:05:00,NA,89,11.9
4971,2014-02-09T18:35:00,0:05:00,59.59,101,9.07
4973,2014-02-09T18:40:00,0:05:00,57.66,97,9.21
4975,2014-02-09T18:45:00,0:05:00,58.46,83,11.4
4977,2014-02-09T18:50:00,0:05:00,60.97,39,4.78
4979,2014-02-09T18:55:00,0:05:00,59.97,66,7.36
4981,2014-02-09T19:00:00,0:05:00,60.76,21,3.14
4983,2014-02-09T19:05:00,0:05:00,64.17,36,3.91
4985,2014-02-09T19:10:00,0:05:00,61.74,72,7.58
4987,2014-02-09T19:15:00,0:05:00,60.46,24,2.5
4990,2014-02-09T19:20:00,0:05:00,62.53,36,4.44
4992,2014-02-09T19:25:00,0:05:00,62.25,52,5.91
4994,2014-02-09T19:30:00,0:05:00,60.74,54,5.92
4996,2014-02-09T19:35:00,0:05:00,64.31,26,2.89
4998,2014-02-09T19:40:00,0:05:00,63.24,45,5.67
4999,2014-02-09T19:45:00,0:05:00,63.38,55,5.91
5002,2014-02-09T19:50:00,0:05:00,61.64,50,5.5
5004,2014-02-09T19:55:00,0:05:00,61.36,28,5.33
5005,2014-02-09T20:00:00,0:05:00,63.88,52,5.75
5008,2014-02-09T20:05:00,0:05:00,63.97,37,4.2
5010,2014-02-09T20:10:00,0:05:00,59.82,22,2.78
5012,2014-02-09T20:15:00,0:05:00,63.1,31,3.09
5019,2014-02-09T20:35:00,0:05:00,59.54,37,NA
5028,2014-02-09T20:55:00,0:05:00,62.67,33,3.09
5030,2014-02-09T21:00:00,0:05:00,64.95,57,5
5032,2014-02-09T21:05:00,0:05:00,64.88,16,1.56
5034,2014-02-09T21:10:00,0:05:00,62.83,41,5.22
5036,2014-02-09T21:15:00,0:05:00,63.72,43,2.87
5037,2014-02-09T21:20:00,0:05:00,60.43,28,4
5039,2014-02-09T21:25:00,0:05:00,61.96,23,2.78
5042,2014-02-09T21:30:00,0:05:00,65.27,52,3.79
5043,2014-02-09T21:35:00,0:05:00,66.3,10,1.33
5045,2014-02-09T21:40:00,0:05:00,62.93,30,2.15
5047,2014-02-09T21:45:00,0:05:00,62.31,32,1.93
5049,2014-02-09T21:50:00,0:05:00,63.57,21,1.36
5051,2014-02-09T21:55:00,0:05:00,60.6,10,1.56
5053,2014-02-09T22:00:00,0:05:00,65.57,21,2.56
5061,2014-02-09T22:20:00,0:05:00,NA,12,1.5
5076,2014-02-09T22:55:00,0:05:00,62.16,NA,0.93
5084,2014-02-09T23:15:00,0:05:00,64.8,5,0
5086,2014-02-09T23:20:00,0:05:00,64.25,8,0.67
5088,2014-02-09T23:25:00,0:05:00,54,1,0.11
5089,2014-02-09T23:30:00,0:05:00,63,1,0.11
5092,2014-02-09T23:35:00,0:05:00,NA,0,0
5094,2014-02-09T23:40:00,0:05:00,63,5,0.42
5095,2014-02-09T23:45:00,0:05:00,63.14,7,0.6
5104,2014-02-10T00:05:00,0:05:00,NA,9,0.73
5112,2014-02-10T00:35:00,0:05:00,63.43,7,0.3
5114,2014-02-10T00:40:00,0:05:00,63.75,4,0
5116,2014-02-10T00:45:00,0:05:00,65.5,6,0.27
5118,2014-02-10T00:50:00,0:05:00,63,1,0
5120,2014-02-10T00:55:00,0:05:00,64,2,0.2
5122,2014-02-10T01:00:00,0:05:00,62,2,0
5124,2014-02-10T01:05:00,0:05:00,NA,0,0
5125,2014-02-10T01:10:00,0:05:00,60.67,6,0
5127,2014-02-10T01:15:00,0:05:00,58,2,0.2
5129,2014-02-10T01:20:00,0:05:00,62.17,6,0.56
5132,2014-02-10T01:25:00,0:05:00,57,2,0.22
5134,2014-02-10T01:30:00,0:05:00,56,4,0
5136,2014-02-10T01:35:00,0:05:00,62.67,3,0.1
5137,2014-02-10T01:40:00,0:05:00,62,4,0.56
5139,2014-02-10T01:45:00,0:05:00,67,2,0.09
5142,2014-02-10T01:50:00,0:05:00,61.33,3,0.23
5143,2014-02-10T01:55:00,0:05:00,62,4,0.13
5145,2014-02-10T02:00:00,0:05:00,NA,0,0
5148,2014-02-10T02:05:00,0:05:00,NA,0,0
5150,2014-02-10T02:10:00,0:05:00,64.33,3,0.56
5152,2014-02-10T02:15:00,0:05:00,NA,0,0
5154,2014-02-10T02:20:00,0:05:00,67,2,0
5155,2014-02-10T02:25:00,0:05:00,53,2,0.13
5158,2014-02-10T02:30:00,0:05:00,NA,0,0
5160,2014-02-10T02:35:00,0:05:00,58,3,0.33
5161,2014-02-10T02:40:00,0:05:00,NA,0,0
5164,2014-02-10T02:45:00,0:05:00,62,1,0
5166,2014-02-10T02:50:00,0:05:00,60,2,0.22
5168,2014-02-10T02:55:00,0:05:00,NA,0,0
5169,2014-02-10T03:00:00,0:05:00,63,1,0
5171,2014-02-10T03:05:00,0:05:00,0,1,0
5174,2014-02-10T03:10:00,0:05:00,62,4,0.17
5176,2014-02-10T03:15:00,0:05:00,65.25,4,0.3
5178,2014-02-10T03:20:00,0:05:00,62,2,0
5179,2014-02-10T03:25:00,0:05:00,62.29,7,0
5182,2014-02-10T03:30:00,0:05:00,57,2,0.13
5183,2014-02-10T03:35:00,0:05:00,61.4,5,0.33
5185,2014-02-10T03:40:00,0:05:00,65.86,7,0.43
5187,2014-02-10T03:45:00,0:05:00,63.14,7,0.7
5190,2014-02-10T03:50:00,0:05:00,63,2,0.56
5192,2014-02-10T03:55:00,0:05:00,70,2,0.18
5194,2014-02-10T04:00:00,0:05:00,69,2,0
5195,2014-02-10T04:05:00,0:05:00,59,1,0.1
5197,2014-02-10T04:10:00,0:05:00,70,1,0
5200,2014-02-10T04:15:00,0:05:00,61.77,13,1.09
5202,2014-02-10T04:20:00,0:05:00,66.24,17,1.25
5203,2014-02-10T04:25:00,0:05:00,63.73,15,1.4
5206,2014-02-10T04:30:00,0:05:00,65.15,13,1.56
5208,2014-02-10T04:35:00,0:05:00,64.67,18,1.89
5216,2014-02-10T04:55:00,0:05:00,65.83,NA,1.33
5224,2014-02-10T05:15:00,0:05:00,65.18,11,1.6
5226,2014-02-10T05:20:00,0:05:00,61.88,40,7.57
5227,2014-02-10T05:25:00,0:05:00,61.27,66,9.09
5230,2014-02-10T05:30:00,0:05:00,60.71,51,6.89
5232,2014-02-10T05:35:00,0:05:00,60.84,63,9.11
5234,2014-02-10T05:40:00,0:05:00,61.06,71,9.33
5236,2014-02-10T05:45:00,0:05:00,61.04,116,9.73
5244,2014-02-10T06:05:00,0:05:00,59.67,91,NA
5252,2014-02-10T06:25:00,0:05:00,26.77,66,31.83
5254,2014-02-10T06:30:00,0:05:00,38.06,98,23.44
5255,2014-02-10T06:35:00,0:05:00,37.78,102,21.82
5257,2014-02-10T06:40:00,0:05:00,37.07,127,23.08
5260,2014-02-10T06:45:00,0:05:00,26.59,147,31.33
5261,2014-02-10T06:50:00,0:05:00,28.73,85,28.89
5263,2014-02-10T06:55:00,0:05:00,40.49,101,21.36
5265,2014-02-10T07:00:00,0:05:00,44.04,91,18.44
5267,2014-02-10T07:05:00,0:05:00,27.52,126,31.6
5269,2014-02-10T07:10:00,0:05:00,33.85,80,23.13
5271,2014-02-10T07:15:00,0:05:00,30.75,105,29.36
5273,2014-02-10T07:20:00,0:05:00,35.46,126,27.25
5275,2014-02-10T07:25:00,0:05:00,23.09,86,36.9
5277,2014-02-10T07:30:00,0:05:00,22.27,63,37.75
5279,2014-02-10T07:35:00,0:05:00,37.22,100,31
5282,2014-02-10T07:40:00,0:05:00,45.67,75,19.71
5284,2014-02-10T07:45:00,0:05:00,37.6,85,27.44
5286,2014-02-10T07:50:00,0:05:00,31.41,113,29.92
5288,2014-02-10T07:55:00,0:05:00,24.29,55,48.1
5289,2014-02-10T08:00:00,0:05:00,26.16,80,29.78
5291,2014-02-10T08:05:00,0:05:00,28.03,89,27.55
5294,2014-02-10T08:10:00,0:05:00,33.05,83,28.11
5295,2014-02-10T08:15:00,0:05:00,45.44,132,21.91
5297,2014-02-10T08:20:00,0:05:00,37.57,82,30
5299,2014-02-10T08:25:00,0:05:00,38.95,101,19.1
5301,2014-02-10T08:30:00,0:05:00,26.73,132,30.33
5303,2014-02-10T08:35:00,0:05:00,29.34,119,31.36
5306,2014-02-10T08:40:00,0:05:00,14.88,50,39.14
5308,2014-02-10T08:45:00,0:05:00,23.73,106,36.18
5310,2014-02-10T08:50:00,0:05:00,47.96,79,12
5312,2014-02-10T08:55:00,0:05:00,58.22,92,11.5
5314,2014-02-10T09:00:00,0:05:00,59.59,115,9.73
5315,2014-02-10T09:05:00,0:05:00,60.52,67,9.56
5317,2014-02-10T09:10:00,0:05:00,58.45,77,11.22
5319,2014-02-10T09:15:00,0:05:00,58.38,110,13.64
5322,2014-02-10T09:20:00,0:05:00,56.16,79,17.29
5324,2014-02-10T09:25:00,0:05:00,59.71,162,14.33
5325,2014-02-10T09:30:00,0:05:00,60.58,92,14
5327,2014-02-10T09:35:00,0:05:00,58.8,101,13.45
5330,2014-02-10T09:40:00,0:05:00,60.4,90,10
5332,2014-02-10T09:45:00,0:05:00,59.53,62,13.33
5334,2014-02-10T09:50:00,0:05:00,62.96,85,9
5336,2014-02-10T09:55:00,0:05:00,62.1,70,8.6
5338,2014-02-10T10:00:00,0:05:00,61.74,80,11.33
5340,2014-02-10T10:05:00,0:05:00,60.49,159,13.2
5342,2014-02-10T10:10:00,0:05:00,59.38,145,16.13
5343,2014-02-10T10:15:00,0:05:00,55.42,71,9.64
5345,2014-02-10T10:20:00,0:05:00,61.48,100,11.58
5347,2014-02-10T10:25:00,0:05:00,61.69,85,11.9
5350,2014-02-10T10:30:00,0:05:00,62.12,118,11.29
5352,2014-02-10T10:35:00,0:05:00,60.73,74,8.8
5354,2014-02-10T10:40:00,0:05:00,61.53,55,9.11
5355,2014-02-10T10:45:00,0:05:00,59.31,72,9.36
5357,2014-02-10T10:50:00,0:05:00,58.56,132,13.85
5360,2014-02-10T10:55:00,0:05:00,63.09,55,6.89
5361,2014-02-10T11:00:00,0:05:00,58.81,130,12.07
5363,2014-02-10T11:05:00,0:05:00,59.19,52,11.67
5366,2014-02-10T11:10:00,0:05:00,60.96,91,10.55
5368,2014-02-10T11:15:00,0:05:00,58.99,99,11.83
5370,2014-02-10T11:20:00,0:05:00,55.8,142,16.86
5372,2014-02-10T11:25:00,0:05:00,60.53,123,12.69
5373,2014-02-10T11:30:00,0:05:00,60.71,111,13.55
5376,2014-02-10T11:35:00,0:05:00,62.03,135,12.85
5384,2014-02-10T11:55:00,0:05:00,63.15,96,NA
5392,2014-02-10T12:15:00,0:05:00,59.23,153,15.23
5394,2014-02-10T12:20:00,0:05:00,61.6,126,10.07
5396,2014-02-10T12:25:00,0:05:00,59.81,134,12.85
5397,2014-02-10T12:30:00,0:05:00,59.69,147,13.4
5400,2014-02-10T12:35:00,0:05:00,60.21,89,8.85
5401,2014-02-10T12:40:00,0:05:00,62.14,125,10.2
5403,2014-02-10T12:45:00,0:05:00,50.28,141,17.92
5406,2014-02-10T12:50:00,0:05:00,26.7,128,39.07
5407,2014-02-10T12:55:00,0:05:00,40.93,111,19.62
5410,2014-02-10T13:00:00,0:05:00,47.01,99,29.82
5411,2014-02-10T13:05:00,0:05:00,22.57,106,36.46
5413,2014-02-10T13:10:00,0:05:00,19.19,123,39.13
5415,2014-02-10T13:15:00,0:05:00,22.78,110,34.08
5418,2014-02-10T13:20:00,0:05:00,43.83,125,18.93
5420,2014-02-10T13:25:00,0:05:00,58.96,114,12.83
5422,2014-02-10T13:30:00,0:05:00,61.04,126,10.27
5424,2014-02-10T13:35:00,0:05:00,59.09,128,13.92
5426,2014-02-10T13:40:00,0:05:00,58.3,164,16.07
5427,2014-02-10T13:45:00,0:05:00,56.85,108,12.08
5429,2014-02-10T13:50:00,0:05:00,58.11,130,11.2
5432,2014-02-10T13:55:00,0:05:00,57.33,61,13.5
5434,2014-02-10T14:00:00,0:05:00,60.33,147,13.4
5435,2014-02-10T14:05:00,0:05:00,60.31,103,10.83
5438,2014-02-10T14:10:00,0:05:00,53.58,66,11.56
5440,2014-02-10T14:15:00,0:05:00,60.69,120,13.17
5442,2014-02-10T14:20:00,0:05:00,60.12,134,10.8
5444,2014-02-10T14:25:00,0:05:00,59.44,142,15.83
5445,2014-02-10T14:30:00,0:05:00,61.64,77,10.56
5448,2014-02-10T14:35:00,0:05:00,59.24,105,12.09
5450,2014-02-10T14:40:00,0:05:00,62.5,152,13.36
5452,2014-02-10T14:45:00,0:05:00,58.27,114,13.82
5454,2014-02-10T14:50:00,0:05:00,60.46,84,13.63
5456,2014-02-10T14:55:00,0:05:00,59.65,97,11.36
