AC,CAL,GR,K,RD,SP,Core Lithology
0.245305965,0.485365638,0.070739672,0.216227099,0.005653973,0.371247803,3
0.204589235,0.040587143,0.128664269,0.275417757,0.030815047,0.421778519,2
0.02932849,0.036431161,0.05174719,0.151399235,0.073932662,0.339117501,5
0.291773379,0.034574233,0.054299555,0.035433863,0.09773421,-0.061105602,2
0.115129956,0.141789725,0.055556718,0.107308234,0.169424131,0.27966264,3
0.03552226,0.06251658,0.026875902,0.096436481,0.079680508,0.334052598,5
0.292109621,0.087408259,0.187939223,0.465673445,0.004171718,0.34030626,7
0.226954054,0.301352905,0.059780862,0.227702839,0.008679482,0.348103619,2
0.263261926,0.184499072,0.07704831,0.262935373,0.058048282,0.390391896,2
0.26554963,0.188389778,0.071629766,0.252868935,0.065502292,0.388774958,2
0.265669043,0.046688478,0.035504872,0.029394,0.085209194,-0.062739442,2
0.243319936,0.478158988,0.07019002,0.225286893,0.005597356,0.370808356,3
0.246628936,0.05221505,0.019469861,0.084960741,0.022665933,0.179389958,7
0.032863746,0.031214077,0.050316953,0.179786592,0.064117929,0.339647091,5
0.224477803,0.147846848,0.094582027,0.340245621,0.009686524,0.391755307,3
0.065790342,0.104297462,0.016495273,0.049526877,0.113410388,0.434933745,5
0.235344397,0.03143514,0.035166332,0.082544796,0.033798185,0.361484202,5
0.211493198,0.167786719,0.04620312,0.063217234,0.059092946,-0.051629332,4
0.185756529,0.187019188,0.063270868,0.150795249,0.060249017,0.120380178,3
0.242920845,0.166902467,0.09062415,0.283470908,0.049031293,0.394059584,2
0.194266285,0.176894509,0.09501376,0.305818401,0.016880098,0.359748952,2
0.244875449,0.0523919,0.018323009,0.084759412,0.02307211,0.173575743,7
0.255364948,0.179193563,0.084131026,0.273807127,0.053000653,0.392166584,2
0.186432156,0.069060041,0.126412407,0.395611033,0.032120147,0.437711272,2
0.14655446,0.061455478,0.101520197,0.346486813,0.029455156,0.955948303,2
0.14892701,0.097930852,0.078225593,0.237970606,0.023902363,0.394346915,3
0.152861358,0.091343178,0.112536065,0.336219046,0.023660556,0.393501825,3
0.170597348,0.177071359,0.079722397,0.219649688,0.012594052,0.394414522,3
0.071826989,0.077018304,0.006974307,0.075498289,0.178147445,0.299899716,6
0.23469391,0.229905385,0.097663122,0.30279847,0.006778266,0.388932708,3
0.263525892,0.195065877,0.06895568,0.247433058,0.067901733,0.387332672,2
0.291911647,0.403086038,0.083126818,0.275216428,0.008065833,0.381817055,2
0.243621611,0.053453002,0.017773357,0.085363398,0.023275199,0.169693965,7
0.241032232,0.464983641,0.072681523,0.209583249,0.00570438,0.371591472,3
0.212263099,0.145945707,0.045470885,0.063015905,0.05555241,-0.054147699,4
0.230797271,0.302635069,0.059712393,0.222468291,0.009306281,0.348154325,2
0.169824306,0.025068529,0.070659792,0.241594524,0.047758701,0.392814486,2
0.200368924,0.157440976,0.068870094,0.203342058,0.054803977,0.893529995,2
0.034183576,0.03280573,0.048361789,0.187839742,0.06343013,0.339602019,5
0.146497896,0.077106729,0.095240088,0.364807731,0.027531659,0.957345518,2
0.03563853,0.034264745,0.048072699,0.194080934,0.062905607,0.339472439,5
0.23545124,0.147448934,0.097472931,0.321522046,0.009587536,0.404600667,2
0.23864397,0.142452914,0.105860358,0.3338031,0.0103367,0.4074289,2
0.243137674,0.056282607,0.017335917,0.085967385,0.022999057,0.16606008,7
0.22911606,0.20439473,0.127336735,0.406885444,0.010615033,0.388994682,3
0.04455052,0.036342736,0.030339282,0.152003221,0.076751064,0.336717447,5
0.222366077,0.120832965,0.043850457,0.061203946,0.053717672,-0.055651958,4
0.070504018,0.122513043,0.010101049,0.079927522,0.970120403,0.240518096,7
0.188396188,0.089220974,0.119194655,0.388161868,0.032510983,0.436060531,2
0.078196736,0.140065435,0.01130686,0.079927522,0.848268688,0.239047641,7
0.200488337,0.122380405,0.054788346,0.189249044,0.03427705,0.377619777,1
0.228399581,0.148465824,0.097138195,0.293134689,0.045954646,0.396053996,2
0.229775975,0.082544876,0.025006324,0.062613247,0.019516963,0.074108712,3
0.245192836,0.042355646,0.028836772,0.066237165,0.029349959,0.244416776,5
0.2102645,0.193960562,0.101697075,0.223273606,0.010860128,0.366458962,3
0.236623374,0.445264833,0.079054826,0.285484196,0.005400477,0.374594357,3
0.183871059,0.115660094,0.112387716,0.36339843,0.031726023,0.432556227,2
0.037052633,0.034397383,0.048896226,0.194483592,0.060782308,0.339269617,5
0.205472263,0.328145725,0.094414658,0.331588484,0.007179694,0.375523955,3
0.156481461,0.080113184,0.107655762,0.386349909,0.024234391,0.958804705,2
0.21277846,0.069723229,0.029662202,0.081940809,0.0251629,0.094148601,3
0.266240969,0.154655584,0.071101035,0.206563318,0.007513183,0.407812007,3
0.224166701,0.124458396,0.070791024,0.26192873,0.037903424,0.413660026,1
0.274119093,0.052789813,0.174142761,0.412925307,0.00548595,0.342216163,7
0.210380771,0.1269343,0.207787564,0.491644856,0.017667615,0.13252693,1
0.263353057,0.043239897,0.031029676,0.028186028,0.086188841,-0.062322531,2
0.22865412,0.099920417,0.039947735,0.054560097,0.054856211,-0.056722405,4
0.159007991,0.099434079,0.076473933,0.228508154,0.020444012,0.394521567,3
0.251380321,0.151649129,0.086190796,0.270787195,0.007120521,0.389315816,3
0.2040833,0.092802193,0.149655659,0.491443527,0.012641537,0.441536711,2
0.119359694,0.155009285,0.061509699,0.113952084,0.173464718,0.28450782,3
0.18710464,0.103855336,0.116526274,0.376686128,0.032115398,0.434325281,2
0.330887459,0.120965603,0.181215968,0.467888061,0.003642811,0.339455537,7
0.045135015,0.035458484,0.029101138,0.14233944,0.076975704,0.336345608,5
0.247332845,0.083119639,0.033743702,0.043285686,0.059875714,-0.05759003,2
0.184314144,0.187196039,0.063908008,0.147573988,0.05827073,0.117439266,3
0.24322252,0.059244849,0.018298284,0.085564727,0.02221848,0.158899355,7
0.161726211,0.088425148,0.113502236,0.347292128,0.019684256,0.393383513,3
0.190485917,0.145724644,0.066582095,0.210388565,0.057783463,0.895169469,2
0.246789201,0.21023079,0.284449787,0.834910409,0.020515969,0.202821472,2
0.043868608,0.03607746,0.032594948,0.156029797,0.072599801,0.337106188,5
0.024011464,0.092934831,0.001629938,0.029394,0.130402623,0.416026277,5
0.044327406,0.10752498,0.033205462,0.163881619,0.167666829,0.301392707,6
0.251440028,0.037801751,0.034316177,0.080934165,0.025691442,0.281713391,5
0.194238003,0.103590061,0.057403473,0.169116167,0.01776295,0.132695948,3
0.234904454,0.442214166,0.074573924,0.203342058,0.005810307,0.372030919,3
0.254177102,0.068308427,0.02789913,0.034024562,0.068200522,-0.058446388,2
0.042907018,0.066407286,0.029468207,0.089188645,0.076016512,0.334199081,5
0.085232683,0.09275798,0.02751114,0.101671029,0.083230906,0.146775139,5
0.230404465,0.153063931,0.092370104,0.313670223,0.009107575,0.401856943,2
0.265354798,0.214033071,0.180177524,0.382725992,0.017486807,0.122346419,3
0.179198235,0.182907419,0.070117747,0.148580632,0.060384166,0.122740794,3
0.195001618,0.130648156,0.115668512,0.239581236,0.029454426,0.115213864,3
0.064574214,0.032319392,0.012419478,0.055365412,0.258784222,0.438246496,7
0.301819793,0.0520382,0.18446253,0.3911818,0.003254532,0.320666381,3
0.260295453,0.046821116,0.026563989,0.028588685,0.083734975,-0.061156308,2
0.162474114,0.021664161,0.118603161,0.360982484,0.017337413,0.945604408,2
0.05483576,0.019763021,0.070345977,0.168310852,0.180876722,0.640217244,5
0.213944309,0.128835441,0.097940801,0.303603785,0.043722132,0.398132916,2
0.257237849,0.055707843,0.024979697,0.029595329,0.077186097,-0.059640781,2
0.082847563,0.145547794,0.01477024,0.080732837,0.712445132,0.238726507,7
0.312918928,0.05221505,0.188844532,0.39440306,0.003325028,0.321759364,3
0.23970926,0.454726324,0.073436582,0.226494866,0.005585303,0.370740749,3
0.087061589,0.003625431,0.025616837,0.075699617,0.119877446,0.43161536,5
0.186806108,0.024493766,0.13921607,0.246225086,0.020374611,0.373918285,3
0.192943313,0.150190114,0.068097918,0.200322126,0.057065347,0.894690585,2
0.305307913,0.053497215,0.178250889,0.385544594,0.003104042,0.320198765,7
0.173243292,0.044610487,0.116389336,0.270585867,0.021514245,0.373388696,3
0.049361611,0.021177823,0.031438586,0.142943427,0.346814011,0.649310407,5
0.186884669,0.11508533,0.108747459,0.224078921,0.029718514,0.113512417,3
0.085185546,0.002122204,0.024968286,0.073082343,0.11489666,0.431756209,5
0.257385544,0.048722257,0.115305247,0.20616066,0.005309526,0.34502186,7
0.267463383,0.473295605,0.079439012,0.263740689,0.008340149,0.378453599,2
0.038303328,0.033115218,0.04988522,0.186229112,0.059471728,0.338993555,5
0.317990843,0.083208064,0.144328407,0.30763036,0.002968162,0.344379592,7
0.138242679,0.018171368,0.144075453,0.363801087,0.027915555,0.441080362,2
0.23307869,0.233751879,0.094776021,0.29132273,0.006833056,0.388769324,3
0.244473215,0.060261738,0.020624321,0.085363398,0.021075559,0.146335692,7
0.214293121,0.042532496,0.129012319,0.244614455,0.014688495,0.372633749,3
0.2371953,0.138164294,0.116604252,0.347292128,0.011274706,0.410313472,2
0.081819982,0.000972677,0.023397307,0.068854439,0.113734745,0.43193086,5
0.274093953,0.058360598,0.097210467,0.181195893,0.005403034,0.326317213,7
0.057751954,0.048235918,0.036634607,0.094825851,0.064689937,0.334723036,5
0.055514529,0.05805111,0.03528425,0.092007248,0.066712788,0.334531482,5
0.050200645,0.064948271,0.033407064,0.088785988,0.071129965,0.334356831,5
0.230014801,0.081351136,0.025516036,0.058788001,0.019059649,0.076018615,3
0.031141684,0.046157927,0.007700837,0.040064425,0.053475866,0.538885383,5
0.171034149,0.085286055,0.111579404,0.357358567,0.016330736,0.393344075,3
0.211593757,0.200238748,0.104266557,0.211395208,0.010792919,0.366002614,3
0.215091304,0.056636307,0.118199955,0.243607812,0.014162144,0.372025285,3
0.087190429,0.005305509,0.024167581,0.071471713,0.128285534,0.431502682,5
0.043174126,0.073039172,0.006291521,0.031407288,0.092328254,0.422516564,5
0.340063415,0.060836502,0.191018416,0.392993759,0.003271699,0.323314328,3
0.398145326,0.320010611,0.228522196,0.45661365,0.004736056,0.27100329,2
0.278628509,0.056592095,0.096862418,0.1735454,0.005490698,0.325945373,7
0.246965179,0.058449023,0.021868171,0.081336823,0.019867255,0.129602921,7
0.076930329,0.000309488,0.022088793,0.06543185,0.116412154,0.43214495,5
0.280347429,0.06132284,0.141194058,0.192268975,0.08306544,-0.019346915,2
0.170867599,0.066893625,0.077069231,0.183209181,0.031424678,0.127349349,3
0.07021177,0.00000001,0.021546748,0.063217234,0.123901596,0.432392843,5
0.188292487,0.067026262,0.059427106,0.132273002,0.03067588,0.122036553,3
0.248115315,0.055840481,0.020571068,0.074290316,0.01886971,0.113489881,7
0.216656244,0.104695375,0.205429195,0.278639018,0.016418766,0.20696241,7
0.056947487,0.039172341,0.03728506,0.095832494,0.064241389,0.334931491,5
0.0182105,0.105844902,0.004629251,0.027984699,0.173812817,0.410831793,5
0.254557339,0.125254222,0.218734963,0.355949265,0.013173731,0.214787939,2
0.054141278,0.033513131,0.035135901,0.099456412,0.065402574,0.335162483,5
0.062434205,0.00017685,0.021322323,0.061002617,0.137655736,0.432674539,5
0.192189125,0.14050756,0.066329141,0.248439702,0.056950653,0.895231442,2
0.273851984,0.053674065,0.100704278,0.188041071,0.005188987,0.32720174,7
0.247411406,0.041250332,0.029797237,0.062814576,0.029333888,0.250090143,5
0.046080893,0.033689981,0.029972213,0.125226495,0.074869937,0.336007572,5
0.267541944,0.049606508,0.101584862,0.171129454,0.005350801,0.325055213,7
0.253570609,0.117340172,0.034455017,0.13428629,0.025122721,0.34001893,1
0.203715633,0.122026704,0.052981531,0.170324139,0.031492617,0.370977374,1
0.042900733,0.034574233,0.036530002,0.156432454,0.066534903,0.337506197,5
0.227111177,0.159518967,0.089775898,0.307831689,0.008892798,0.399265336,2
0.258736798,0.20302414,0.195664784,0.403261526,0.016635004,0.124543652,1
0.244118118,0.259085684,0.220897436,0.541574391,0.008012504,0.409766981,7
0.017644859,0.033645769,0.025841263,0.062613247,0.01481926,0.560930951,5
0.054813763,0.001016889,0.020848747,0.058586672,0.15965323,0.432990039,5
0.20123624,0.115217968,0.097718278,0.313066237,0.041757359,0.400251273,2
0.110249731,0.051640286,0.074406556,0.080330179,0.11898875,0.269341281,7
0.234517932,0.066937837,0.023733945,0.055969398,0.018319617,0.082384955,3
0.538273475,1,0.222700447,0.562311254,0.019786165,0.309584441,2
0.191843456,0.144575117,0.0939582,0.304006443,0.01906184,0.362515212,7
0.182994315,0.131134495,0.075218672,0.178578619,0.047100855,0.409395141,1
0.242688303,0.055000442,0.018855544,0.059794645,0.017973709,0.093111957,3
0.238320297,0.059067999,0.021090289,0.056976042,0.018037996,0.087230135,3
0.237531542,0.081262711,0.157122561,0.480169116,0.006362591,0.417141795,3
0.246628936,0.194667964,0.200031572,0.409502718,0.016816177,0.125518322,1
0.196689114,0.067203113,0.050510948,0.100261727,0.029765268,0.117253347,3
0.048032355,0.063931382,0.01663221,0.090799275,0.121269845,0.333866679,6
0.215961763,0.07299496,0.113393827,0.244815784,0.013616435,0.371411187,3
0.258394271,0.207356972,0.069783011,0.249647675,0.065946092,0.386093208,2
0.048371739,0.003183305,0.020021416,0.056573384,0.191528647,0.433339343,5
0.253099242,0.038243877,0.032300152,0.070263741,0.026964764,0.273172353,5
0.348343772,0.13878327,0.170047947,0.458425609,0.003473692,0.340114707,7
0.360926143,0.085728181,0.191642243,0.388564526,0.003092353,0.324925632,3
0.210654164,0.12366257,0.200733377,0.483994363,0.018065756,0.131174787,1
0.214839908,0.141347599,0.205176241,0.296355949,0.019421994,0.193807184,3
0.224807761,0.149747988,0.09728274,0.32736058,0.009436681,0.391479245,3
0.181467084,0.072375984,0.125358748,0.403664184,0.020140475,0.960241358,2
0.296223089,0.391546556,0.09089232,0.27823636,0.007797361,0.382938207,2
0.260986792,0.046511628,0.109333247,0.171330783,0.0049943,0.323579123,7
0.233619192,0.084269166,0.141262526,0.459633582,0.006232556,0.419000992,3
0.198577727,0.067512601,0.045387201,0.089188645,0.028973369,0.112244783,3
0.237465551,0.237421523,0.091611242,0.278437689,0.006929852,0.388498896,3
0.239432725,0.265982846,0.094464108,0.294745319,0.00614891,0.383608645,3
0.230910399,0.43611283,0.077620786,0.200120797,0.006289173,0.373118267,3
0.215333273,0.087496684,0.110966989,0.250855647,0.013311072,0.370797088,3
0.212797315,0.203598904,0.107980988,0.204147373,0.01081593,0.365732186,3
0.161452818,0.180741003,0.085570773,0.242802496,0.012905625,0.392898995,3
0.214984461,0.015253338,0.132161883,0.262734045,0.030607575,0.421288367,2
0.224744912,0.134715713,0.127947249,0.35675458,0.012179108,0.413186776,2
0.54555139,0.804270935,0.229739419,0.5794242,0.019695579,0.308761888,2
0.040547038,0.031302502,0.04626208,0.164284276,0.060015977,0.338300581,5
0.043293539,0.007692988,0.019490782,0.055969398,0.230278031,0.433716816,5
0.210481329,0.434300115,0.100213585,0.393597745,0.030313169,0.309945013,2
0.195573544,0.124812097,0.060592978,0.159049728,0.019303647,0.130538153,3
0.206182457,0.068485277,0.036864738,0.070062412,0.027507916,0.102109343,3
0.086904466,0.0819259,0.013726091,0.062411919,0.078353127,0.134138234,5
0.047900372,0.032054116,0.031033479,0.109321522,0.071352413,0.335697706,5
0.248831794,0.262578477,0.094450795,0.290114757,0.006194568,0.384341056,3
0.042407368,0.096427624,0.031294041,0.159049728,0.168045612,0.301218056,6
0.235840904,0.255018127,0.216834954,0.526877391,0.008532279,0.409068373,7
0.249633119,0.040056592,0.03029744,0.061405275,0.028978482,0.256946635,5
0.201918152,0.067910514,0.041105999,0.07851822,0.028294702,0.106965791,3
0.193260701,0.079494208,0.110386906,0.373464868,0.012611219,0.393653941,3
0.199831565,0.148067911,0.067342859,0.300382525,0.059239418,0.89616104,2
0.246490668,0.151870192,0.087843556,0.266357963,0.007083994,0.389022851,3
0.041731742,0.032540455,0.041651848,0.157036441,0.06173529,0.33791184,5
0.201754744,0.094526483,0.146778068,0.471511979,0.013051732,0.440038085,2
0.058116478,0.044964188,0.010909361,0.033017918,0.208178262,0.431175914,5
0.213073851,0.096029711,0.114881121,0.260519428,0.013129168,0.370199892,3
0.05120623,0.04912017,0.011763319,0.033621905,0.227683902,0.431175914,5
0.170666482,0.101467857,0.083364556,0.23072277,0.01763328,0.394639879,3
0.003136166,0.026704395,0.01735874,0.074491645,0.257151477,0.57559607,5
0.227670533,0.167211955,0.087617229,0.300785182,0.008804403,0.39684838,2
0.252464467,0.473162968,0.082919509,0.257499497,0.008244083,0.377450759,2
0.064193977,0.036784862,0.010819971,0.033219247,0.192822059,0.431187182,5
0.012880904,0.01631444,0.001656564,0.019327562,0.103354578,0.531550007,5
0.25811145,0.259616235,0.093456095,0.284477552,0.006336657,0.385067833,3
0.23150118,0.269652489,0.093290629,0.297362593,0.006171557,0.382887502,3
0.083124099,0.009328853,0.017524207,0.047714918,0.149004227,0.431344932,5
0.039422041,0.014767,0.020032827,0.056573384,0.269354328,0.434122459,5
0.197980661,0.32359183,0.098610274,0.325347292,0.007402142,0.375591563,3
0.069595849,0.02679282,0.011403857,0.034024562,0.180277684,0.431209717,5
0.191570063,0.067512601,0.176714145,0.339440306,0.021256001,0.380617028,3
0.043865465,0.048545406,0.013300063,0.034628548,0.254231531,0.431192816,5
0.252037093,0.039039703,0.03080525,0.063217234,0.028150421,0.264732726,5
0.237123024,0.07936157,0.158204748,0.476545198,0.006662476,0.416138955,3
0.248209589,0.112521001,0.20207042,0.262734045,0.015359856,0.203841213,7
0.320589649,0.054160403,0.171803411,0.362995772,0.002984234,0.320221301,7
0.076147859,0.030595101,0.020805003,0.060398631,0.225701596,0.438460585,7
0.166622149,0.131267132,0.062759254,0.191866318,0.056607302,0.128566278,3
0.051382207,0.059686975,0.084096792,0.1882424,0.046619433,0.155040114,5
0.074564064,0.018392431,0.012594454,0.035232535,0.16956695,0.431243521,5
0.205651383,0.144398267,0.069029854,0.364807731,0.057840079,0.898814621,2
0.230071365,0.427447166,0.102028008,0.409301389,0.028113529,0.310592915,2
0.197380453,0.143956141,0.111817143,0.23736662,0.035812269,0.120639338,3
