,Unnamed: 0,"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
2512,2512,2457.847168,9,9,11.49199963,0.05469,2.622510672,57.48594666,8.375,7.995999813,0.03201805,-1.589400109,0.643405991,0.025188936,0.008082787,0.768742631,0.05116335,0.00352665,0.052926675,0.902872775,0.922984816,0.810558942,0.582621746,49.87732771,2.716379465,5.302165276,13.90498502,73.72652875,-9.898646642,0.062925576,-0.044898401,2.178857585,0.147970765,-0.050827771,-0.036798583,-0.008099818,-0.040848492,-0.044601187,0.005046631,8.848651047,-0.014847573,-0.192280771,-3.792023747,2310,147.847168,0,0,0,0,1,0,0,0,2,1.47E-05,0.004883712
2513,2513,2457.999512,9,9,9.984000206,0.047849998,2.632097006,57.81788254,8.227000237,8.421999931,0.019992344,-1.659050026,0.644023059,0.027791265,0.008794817,0.967421951,0.045557306,0.002292692,0.046703652,0.925415234,0.91524151,0.803764219,0.58339057,51.22536661,2.714117526,5.271725232,13.8756922,73.14883668,4.86669649,0.042326533,-0.038404075,-0.285949813,0.206864707,0.015869545,-0.024752358,-0.013651717,-0.031578217,-0.019017393,0.008367843,5.224535787,-0.024532693,0.291979184,1.902441807,2310,147.999512,0,0,0,0,1,0,0,0,2,1.32E-05,0.004757753
2514,2514,2458.1521,9,9,10.72659969,0.041989997,2.638555527,57.77425003,8.272999764,9.056915283,0.025914285,-1.624751609,0.705846815,0.035342394,0.009150713,1.177869382,0.041780394,0.000209603,0.041885195,0.956980305,0.917663012,0.800862393,0.584667402,52.02256807,2.710374132,5.275706566,13.92024472,73.43912647,-1.640958561,0.027807126,-0.032032952,-2.981635257,0.352943358,-0.045852243,-0.016261477,-0.015771475,-0.024147215,0.004593809,0.009602576,1.460349822,-0.028021068,0.871958964,8.456762278,2310,148.1521,0,0,0,0,1,0,0,0,2,1.13E-05,0.005817557
2515,2515,2458.304443,9,9,10.47661114,0.037110001,2.642791748,57.32001877,8.140999794,10.25058746,0.023920724,-1.636297822,0.81177877,0.043582208,0.009164477,1.403955449,0.039303071,-0.00219307,0.038206536,1.010748755,0.910677744,0.801562227,0.586130287,52.24504215,2.706105318,5.31751379,14.05308156,74.72745501,-1.592520414,0.00832894,-0.006432817,-3.242282335,0.100122399,0.005247864,-0.004870725,-0.001562092,-0.005651771,0.015660408,0.000943379,-2.451121814,-0.002745311,0.846490235,8.804016631,2310,148.304443,0,0,0,0,1,0,0,0,2,9.27E-06,0.005657673
2516,2516,2458.456787,9,9,10.23400021,0.03613,2.644060612,56.82607651,8.156000137,10.61699963,0.021985996,-1.647503284,0.835328159,0.048497973,0.009510974,1.626433808,0.038561046,-0.002431046,0.037345523,1.026001802,0.911477224,0.803947996,0.586274005,51.87162845,2.705687086,5.363734556,14.18203927,76.06869412,-6.662555447,-0.129508566,0.035249186,-1.123420614,-0.115623752,0.013598943,0.075736004,-0.040486818,0.055492595,0.071015314,0.025043126,-6.215006894,-0.072388612,-0.415529847,-0.727145089,2310,148.456787,0,0,0,0,1,0,0,0,2,8.50E-06,0.005478729
2517,2517,2458.609131,9,9,9.218999863,0.041500002,2.624330759,56.65493012,8.194999695,10.1949997,0.013891766,-1.69438307,0.836459911,0.050701027,0.009845622,1.88011192,0.050098971,-0.008598969,0.045799487,1.008387217,0.913548942,0.814766753,0.590089175,50.92480944,2.694659116,5.379937626,14.11873579,75.95791792,6.613976505,-0.259048254,0.016056289,1.565298844,-0.271860137,0.037949976,0.151490207,-0.135433918,0.083773248,0.123302962,0.086323204,-0.681634115,-0.242496018,-1.77625662,-11.60583615,2310,148.609131,0,0,0,0,1,0,0,0,2,9.87E-06,0.003156181
2518,2518,2458.761719,9,9,10.22821331,0.043949999,2.584803104,56.89377594,8.305000305,9.266263008,0.021939848,-1.647770564,0.837123263,0.051854894,0.009586616,2.22390399,0.073214559,-0.02926456,0.058582279,0.966904623,0.919339653,0.833581306,0.60326106,50.82080025,2.657657133,5.357352104,13.84770035,74.1870066,4.969111222,-0.206048089,-0.016082005,3.1714441,0.050296835,-0.098480238,0.120495958,-0.136577963,0.052206977,0.090152073,0.090370559,5.627170287,-0.242781992,-1.859992677,-13.98132915,2310,148.761719,0,0,0,0,1,0,0,0,2,1.30E-05,0.001379724
2519,2519,2458.914063,9,9,10.98522759,0.041500002,2.553412914,57.37692642,8.022999764,9.431201935,0.027976741,-1.612806372,0.939384676,0.052330202,0.009417945,2.606649376,0.091571395,-0.050071393,0.066535699,0.974567044,0.904336779,0.847315433,0.617028473,51.67806588,2.620670754,5.312239767,13.56434162,72.05703499,5.00685427,-0.01534807,-0.032032998,4.391873601,0.218306804,-0.03611551,0.008975479,-0.041008477,-0.011528759,-0.019930748,0.026757701,9.124859163,-0.069819814,-1.106897427,-11.26430317,2310,148.914063,0,0,0,0,1,0,0,0,2,1.54E-05,0.000624926
2520,2520,2459.066406,9,9,11.74798679,0.036619999,2.551074743,58.04599762,7.921999931,10.18179989,0.034059447,-1.577576839,1.034789919,0.052166648,0.010683124,2.909562631,0.092938747,-0.056318748,0.064779373,1.007824557,0.898834834,0.844279123,0.621104821,53.0681743,2.610034194,5.251007869,13.39571355,70.34099725,-8.244415008,0.138516712,-0.025665586,6.526882319,0.298311855,-0.195088229,-0.081003925,0.055338339,-0.053334756,-0.115900181,-0.038397594,10.35434282,0.100480974,-0.765787626,-11.7296005,2310,149.066406,0,0,0,0,1,0,0,0,2,1.48E-05,0.000628081
2521,2521,2459.21875,9,9,10.49199963,0.032710001,2.572176933,59.04032898,7.397999764,11.30500031,0.024043441,-1.635587074,1.212034295,0.051647432,0.014020946,3.091199518,0.080598285,-0.047888284,0.056654143,1.053270579,0.869114313,0.826622426,0.615255178,54.6455963,2.625341867,5.162572694,13.2790504,68.55406299,-1.696073807,0.060170269,-0.006357001,6.978169974,-0.116269182,-0.076027566,-0.035187292,0.028830291,-0.020772146,-0.075580469,-0.019390337,8.089006036,0.051471681,-1.236559894,-14.22982657,2310,149.21875,0,0,0,0,1,0,0,0,2,1.38E-05,0.000820625
2522,2522,2459.371338,9,9,10.23319912,0.031739999,2.581358194,60.10511398,7.203000069,10.85248756,0.021979608,-1.647540284,1.309583496,0.05093185,0.0175155,3.190879462,0.075229126,-0.043489127,0.053484563,1.035529297,0.857513419,0.815089753,0.612296445,55.87988155,2.633195828,5.071115751,13.0903662,66.38276222,-3.253037035,-0.209879208,-0.016016371,4.098175379,0.078066254,-0.084755507,0.122736379,-0.13875275,0.053360004,0.083961502,0.093278768,6.418333749,-0.243161716,-1.936750684,-14.20019187,2310,149.371338,0,0,0,0,1,0,0,0,2,1.53E-05,0.000992
2523,2523,2459.523682,9,9,9.737618446,0.029300001,2.549384356,60.72944641,6.992000103,11.1537838,0.018027546,-1.670429651,1.391398763,0.049907939,0.020150727,3.268959634,0.093927277,-0.064627276,0.061613639,1.047422222,0.844601426,0.827880784,0.626506906,56.85767619,2.596151599,5.018981866,12.79531385,64.21944819,14.80348335,-0.32916109,0.025600119,2.886157027,-0.377061019,-0.027037221,0.192491866,-0.166891746,0.109045993,0.162512166,0.120475508,-0.513759049,-0.298199647,-2.243902719,-14.21123542,2310,149.523682,0,0,0,0,1,0,0,0,2,1.80E-05,0.000395457
2524,2524,2459.676025,9,9,11.99282551,0.0332,2.499238968,61.16913223,6.926000118,9.771913528,0.03601194,-1.566268482,1.395284566,0.048184059,0.022512739,3.347783337,0.123252065,-0.090052065,0.078226033,0.989979615,0.840482495,0.852638375,0.644860506,56.7794086,2.550722971,4.982905252,12.45347098,62.05446595,3.38165507,-0.148869197,0.089796795,3.473201439,-0.204961613,-0.143496104,0.08705801,0.002738785,0.088427403,0.062442162,0.004201029,-8.812934345,-0.010092375,-1.436487064,-10.58974712,2310,149.676025,0,0,0,0,1,0,0,0,2,2.74E-05,0.000146044
2525,2525,2459.828369,9,9,12.50800037,0.046880003,2.476559639,61.69825363,6.585999966,9.093999863,0.040120258,-1.542474119,1.443968916,0.045144369,0.024716533,3.392771996,0.136514831,-0.089634828,0.091697417,0.958754943,0.818621724,0.862151064,0.645500508,55.43681093,2.549185458,4.940172085,12.23463079,60.44118151,-4.975584007,0.085737036,0.067281908,2.966341307,-0.189882391,-0.115724091,-0.050138617,0.117420526,0.008571645,-0.069535592,-0.082319728,-6.384809027,0.201479726,-0.163466085,-3.686452971,2310,149.828369,0,0,0,0,1,0,0,0,2,4.02E-05,9.36E-05
2526,2526,2459.980713,9,9,11.75,0.057129998,2.489621162,62.15015793,6.323999882,8.508000374,0.034075502,-1.577483855,1.420447623,0.040154884,0.025740706,3.357896626,0.128876513,-0.071746515,0.093003256,0.9298275,0.800991853,0.851557734,0.632959591,54.46412358,2.579879685,4.904251259,12.20972772,59.87957252,-8.442568944,0.157407706,0.00642253,5.286946221,0.247381312,-0.272801568,-0.09205129,0.09847382,-0.04281438,-0.123484613,-0.070066376,4.695755896,0.177891824,-0.263264412,-6.303092756,2310,149.980713,0,0,0,0,1,0,0,0,2,4.84E-05,0.000125095
2527,2527,2460.133301,9,9,10.46176529,0.058109999,2.513639689,62.95688248,5.745999813,9.280575752,0.023802334,-1.636983506,1.386652536,0.0332991,0.025898795,3.227620518,0.114830591,-0.056720592,0.086470295,0.96757492,0.759365608,0.832715464,0.622268303,55.18063958,2.607023843,4.841408568,12.16955673,58.91779621,3.144670089,0.083531947,-0.070563987,9.235436578,-0.083380628,-0.217452413,-0.048849092,-0.021714895,-0.059706539,-0.106077302,0.01217579,19.60684428,-0.031350837,-1.350612777,-14.84992575,2310,150.133301,0,0,0,0,1,0,0,0,2,4.84E-05,0.000170372
2528,2528,2460.285645,9,9,10.94083691,0.047359999,2.52636528,64.36384583,5.323999882,9.013062477,0.027622743,-1.614856642,1.301661025,0.0275363,0.026461737,3.017686363,0.107388725,-0.060028726,0.077374362,0.954872382,0.726238037,0.816555223,0.624123212,58.16762466,2.602247731,4.735577657,11.96379897,56.65549912,11.61959217,0.05838433,0.019232922,7.578612998,-0.648194848,-0.172157353,-0.034142883,0.053375805,-0.007454981,-0.080416465,-0.036262228,5.330389445,0.093923656,-1.112259538,-11.72780262,2310,150.285645,0,0,0,0,1,0,0,0,2,5.24E-05,0.000192562
2529,2529,2460.437988,9,9,12.71100044,0.05029,2.535259724,65.51839447,5.012000084,7.179999828,0.041739104,-1.533098162,1.290241525,0.025471716,0.027753164,2.758499109,0.102187296,-0.051897296,0.076238648,0.856124434,0.70001107,0.804304338,0.618598915,58.97967218,2.616556342,4.652128501,11.79435402,54.86885048,5.126550373,0.063967869,0.131413144,1.22936499,-0.827530435,-0.10426511,-0.03740811,0.168821254,0.047002517,-0.04125766,-0.110668649,-17.05623932,0.297308373,0.076064045,-0.673754888,2310,150.437988,0,0,0,0,1,0,0,0,2,7.63E-05,0.000264213
2530,2530,2460.590332,9,9,13.49199963,0.070310004,2.545004845,65.70568085,4.831999779,5.370999813,0.047967267,-1.49702618,1.279639306,0.025259196,0.029129284,2.473213256,0.096488395,-0.026178391,0.083399199,0.730055137,0.684126906,0.798018981,0.601739211,56.38125646,2.661849489,4.638868151,11.80594192,54.76620797,3.526897462,0.019298425,0.124845958,-2.890747962,-0.26392656,-0.156177135,-0.011285628,0.136131586,0.056780165,0.008725718,-0.088154408,-21.3560375,0.249026636,0.613045508,5.288803357,2310,150.590332,0,0,0,0,1,0,0,0,2,0.000123673,0.000405609
2531,2531,2460.74292,9,9,14.03016186,0.089359999,2.547949553,65.2645874,4.573999882,4.895342827,0.052258901,-1.4721701,1.281657528,0.025128272,0.029442156,2.174148346,0.094766343,-0.005406344,0.092063171,0.689783111,0.660296149,0.79935042,0.588287906,53.12258141,2.699847965,4.670220136,11.89948531,55.57321589,-3.42768491,-0.051169288,0.051265583,-1.879103476,0.121576662,-0.104090576,0.02992356,0.021342023,0.040594572,0.038757954,-0.013741033,-9.796903744,0.039846272,0.104095736,2.095409795,2310,150.74292,0,0,0,0,1,0,0,0,2,0.000164295,0.00048618
2532,2532,2460.895264,9,9,13.50797463,0.097170003,2.540154219,64.97831726,4.409999847,5.108631611,0.048094662,-1.496288343,1.278771163,0.023823482,0.028595286,1.89793425,0.099325018,-0.002155015,0.098247511,0.708304586,0.644438574,0.805254962,0.586194542,51.63008191,2.705918306,4.690795378,11.91534367,55.892439,-0.110114282,-0.094097898,-0.009649324,1.426389266,-0.131907065,-0.113412698,0.05502801,-0.064677334,0.022689343,0.040312058,0.042474891,3.04314512,-0.122259047,-0.700613909,-4.498331301,2310,150.895264,0,0,0,0,1,0,0,0,2,0.000178432,0.000376075
2533,2533,2461.047607,9,9,13.49119949,0.095699996,2.525819063,65.19561768,4.237999916,4.87763691,0.047960887,-1.497063136,1.256492846,0.021387355,0.026919397,1.673403532,0.10770815,-0.012008154,0.101704073,0.688209468,0.627160944,0.811396222,0.592665294,52.09368376,2.687292996,4.67516071,11.80861004,55.20714972,-3.276793704,-0.080876142,0.016016417,2.856866303,-0.546315209,-0.050216742,0.04729599,-0.031279573,0.031656203,0.024482313,0.021087616,0.736386668,-0.059711878,-0.889622376,-6.534676536,2310,151.047607,0,0,0,0,1,0,0,0,2,0.000208751,0.000229848
2534,2534,2461.199951,9,9,12.99199963,0.098140001,2.513498068,65.63084412,4.164000034,4.02699995,0.043979963,-1.520119662,1.138484202,0.02114565,0.024422913,1.463860244,0.114913411,-0.01677341,0.106526706,0.604981624,0.619510724,0.815125955,0.595877866,52.20586785,2.67819625,4.644157703,11.67308141,54.21163096,3.30831009,-0.004173434,0.032047101,1.235249102,-0.262215396,-0.021268579,0.002440605,0.029606496,0.017243853,-0.00591635,-0.019539296,-3.510269283,0.055306075,-0.238398454,-2.121393797,2310,151.199951,0,0,0,0,1,0,0,0,2,0.000285851,0.000152212
2535,2535,2461.352539,9,9,13.49680805,0.103030004,2.512861252,65.81932831,4.132999897,3.672575235,0.048005613,-1.496804093,1.179555475,0.020058633,0.021849382,1.248317074,0.115285818,-0.012255814,0.109157911,0.564970701,0.616265394,0.814223191,0.592896404,51.67024289,2.686635293,4.630858413,11.63670467,53.88793172,-13.05751438,0.09088589,-0.044898375,-0.975709578,0.266440139,-0.079027355,-0.053149643,0.008251268,-0.049024009,-0.042080305,-0.00588688,5.742549156,0.016772006,0.594725982,3.560971618,2310,151.352539,0,0,0,0,1,0,0,0,2,0.000335485,0.000163607
2536,2536,2461.504883,9,9,11.50757408,0.096190006,2.526707172,65.67068481,4.019999981,4.032378197,0.03214225,-1.588680773,1.180848652,0.015798663,0.020403796,1.052071915,0.107188788,-0.010998782,0.101689397,0.605561258,0.604226051,0.80781251,0.591999573,52.54508579,2.689190407,4.641340213,11.7273076,54.43042438,-1.751543349,0.122268872,-0.057698426,-1.209983984,0.550386167,-0.116521005,-0.071502264,0.013803838,-0.064600345,-0.056085273,-0.009502601,7.301391359,0.02718085,0.785772982,4.663010447,2310,151.504883,0,0,0,0,1,0,0,0,2,0.000278144,0.000159557
2537,2537,2461.657227,9,9,11.24073696,0.087399997,2.545334101,65.48635101,3.858999968,4.891130924,0.030014328,-1.601005169,1.281861243,0.012547726,0.019238464,0.875448683,0.096295847,-0.00889585,0.091847922,0.689409288,0.586474775,0.799268255,0.590551909,53.65740896,2.693331247,4.654404858,11.8470154,55.14080604,-5.170811196,0.049498192,0.05126592,-0.364685283,0.047322001,-0.022993101,-0.028946311,0.080212231,0.011159804,-0.023128381,-0.051837515,-8.071649433,0.150651947,0.296610806,1.689051971,2310,151.657227,0,0,0,0,1,0,0,0,2,0.000204626,0.000206436
2538,2538,2461.80957,9,9,10.45300007,0.095210001,2.552874804,65.43079376,3.828000069,4.97300005,0.023732435,-1.637388345,1.212540864,0.013058679,0.017657076,0.789029685,0.09188608,0.003323921,0.09354804,0.696618464,0.582971937,0.795744808,0.582654826,52.42774967,2.716282017,4.65835691,11.89220198,55.39812129,-0.098463609,-0.021326275,0.093013168,0.503254411,-0.511624418,0.047999621,0.012471506,0.080541662,0.052742337,0.00770362,-0.052004366,-13.69805661,0.15529693,-0.190589761,-1.31238647,2310,151.80957,0,0,0,0,1,0,0,0,2,0.000210085,0.000249544
2539,2539,2461.961914,9,9,10.43799973,0.109379999,2.549625874,65.50746155,3.892999888,4.156000137,0.023612813,-1.638081166,1.256294826,0.015408901,0.014226536,0.888117859,0.093786039,0.01559396,0.101583019,0.618675553,0.590284391,0.796918408,0.574732273,50.34093293,2.739940572,4.652904922,11.86316678,55.19818708,6.652313943,-0.020365612,0.054394834,1.456998912,-0.387510997,0.047848603,0.011909715,0.04248512,0.033152275,0.001073212,-0.027603979,-6.89697397,0.084185066,-0.35740358,-2.88089052,2310,151.961914,0,0,0,0,1,0,0,0,2,0.000283474,0.000277005
2540,2540,2462.114502,9,9,11.45306301,0.117679998,2.546518326,65.7297821,3.959000111,3.626987219,0.031707545,-1.591198474,1.265389017,0.017428404,0.010152208,1.047711339,0.095603318,0.02207668,0.106641658,0.559546025,0.597585514,0.797082167,0.570520237,49.28853747,2.752786203,4.63716721,11.80863128,54.75859776,0.273962873,0.000715204,-0.028882004,0.684293769,-0.00609697,0.035066611,-0.000418248,-0.028463756,-0.014650126,-0.004793019,0.01841036,5.32235741,-0.056284705,-0.119430311,-1.122114578,2310,152.114502,0,0,0,0,1,0,0,0,2,0.000351946,0.000328001
2541,2541,2462.266846,9,9,11.49479961,0.113279998,2.546627283,65.83403015,4.007999897,3.619238377,0.032040378,-1.589270787,1.256555782,0.018271436,0.008517357,1.147633532,0.095539601,0.017740397,0.104409799,0.558617188,0.602927702,0.79635198,0.573324945,50.09936669,2.744211566,4.629824265,11.79043679,54.58765034,11.46878131,0.00654327,-0.054481955,-0.43764953,0.114830206,0.002843773,-0.003826474,-0.050655481,-0.029154215,-0.000539053,0.032779623,7.966222608,-0.098863473,0.108784483,0.867417691,2310,152.266846,0,0,0,0,1,0,0,0,2,0.000336566,0.00032407
2542,2542,2462.41919,9,9,13.24199963,0.104979999,2.547624111,65.76735687,4.012000084,3.767999888,0.045973615,-1.508572921,1.250075389,0.018468686,0.008418721,1.149573105,0.09495666,0.010023339,0.09996833,0.576110881,0.603360933,0.796269858,0.578318724,51.3129729,2.729150309,4.634517863,11.80700945,54.71979622,1.542575701,-0.013470051,-0.054482313,0.931344729,0.258056305,-0.085836187,0.007877223,-0.062359536,-0.023302545,0.000913803,0.040290775,9.335398781,-0.119202674,-0.229134296,-1.832870833,2310,152.41919,0,0,0,0,1,0,0,0,2,0.00029827,0.000364488
2543,2543,2462.571533,9,9,13.47700024,0.09668,2.545572043,65.90924072,3.892999888,4.125,0.047847653,-1.497718956,1.241559654,0.018842319,0.008774352,1.102598267,0.0961567,0.0005233,0.09641835,0.615423953,0.590284391,0.79640907,0.584456741,52.73515556,2.710990616,4.624541065,11.77210245,54.44057118,-8.228669096,-0.019668742,-0.022413263,1.899098684,0.288796124,-0.022018065,0.011502188,-0.033915451,-0.005455537,-0.002156544,0.021982,5.462688897,-0.063984853,-0.428275471,-3.533683354,2310,152.571533,0,0,0,0,1,0,0,0,2,0.000268311,0.00030412
2544,2544,2462.724121,9,9,12.22140408,0.093260005,2.542570829,66.19902039,3.862999916,4.565525532,0.037834765,-1.555711132,1.228613543,0.01937083,0.009966127,1.078478275,0.097911796,-0.004651791,0.0955859,0.659490776,0.586924699,0.796080007,0.587810931,53.56869633,2.701227295,4.604297593,11.70675275,53.9013735,9.812058171,-0.024478188,0.048114747,1.90940188,-0.191261858,0.065654855,0.01431473,0.033800017,0.031214738,0.000255112,-0.021916614,-5.122070031,0.063792856,-0.448396586,-3.603413997,2310,152.724121,0,0,0,0,1,0,0,0,2,0.000245472,0.000242188
2545,2545,2462.876465,9,9,13.71621227,0.100589998,2.538841724,66.48990631,3.953000069,4.269265652,0.049755276,-1.486670478,1.224657801,0.019676104,0.012788438,1.078156781,0.100092559,0.000497439,0.100341279,0.630353179,0.596926822,0.796118872,0.584472066,52.7883797,2.710945754,4.584154305,11.63844222,53.352415,-11.41634741,-0.039517848,0.060849164,3.19580804,-0.323703054,-0.002886239,0.023109852,0.037739311,0.041979508,-0.000324354,-0.024629148,-5.72107215,0.072563609,-0.735169342,-5.891351494,2310,152.876465,0,0,0,0,1,0,0,0,2,0.000282294,0.000307889
2546,2546,2463.028809,9,9,11.97700024,0.109860003,2.532821417,66.97676849,3.948999882,3.811000109,0.03588574,-1.566999403,1.215313393,0.019946268,0.015656973,1.07072834,0.103613206,0.006246797,0.106736605,0.581038961,0.596487121,0.796069458,0.580719963,51.91680868,2.722000384,4.550831536,11.52644358,52.45490295,18.05137092,-0.065024675,-0.032033004,3.346821383,0.026061675,-0.022467005,0.038026125,-0.07005913,0.002996561,0.012013763,0.045829291,8.645625634,-0.134282497,-0.865304212,-6.509465425,2310,153.028809,0,0,0,0,1,0,0,0,2,0.000363447,0.000246881
2547,2547,2463.181152,9,9,14.72700024,0.104979999,2.522915363,67.4866333,3.917999983,3.845999956,0.057815914,-1.43998525,1.216174961,0.020324354,0.017036087,1.056336834,0.10940622,-0.004426221,0.10719311,0.585009275,0.59306443,0.797899671,0.587701735,53.23390923,2.701543386,4.516449782,11.39462054,51.46323146,-9.917036661,-0.096671803,-0.057606057,2.693498047,0.242461899,-0.02700594,0.056533218,-0.114139275,-0.000536419,0.033285111,0.075867221,11.63347082,-0.215411435,-0.885994897,-6.018875133,2310,153.181152,0,0,0,0,1,0,0,0,2,0.00037766,0.000250436
2548,2548,2463.33374,9,9,13.21377945,0.096190006,2.508164406,67.89762878,3.881000042,4.187994003,0.04574857,-1.509876325,1.197785838,0.019980445,0.016499996,1.067546419,0.118032511,-0.021842505,0.107111259,0.622006051,0.588943647,0.802978579,0.599278163,55.00903727,2.668674186,4.489110971,11.25942835,50.54482334,11.34836377,-0.075550445,0.009649162,3.264868456,-0.003334747,-0.150054301,0.044181547,-0.034532384,0.026915355,0.018719551,0.023804134,2.185393409,-0.0658833,-0.874162102,-6.308454191,2310,153.33374,0,0,0,0,1,0,0,0,2,0.000355259,0.000133493
